condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
audio,1,4.0,8.0,4-8Hz,0,ersp,0.02256641921274526,-0.004834685070758252,0.014782589529200677,-0.007925173569532196,0.01173758478227553,0.03028120321665252,0.002621428754451888,-0.013523875869578015,-0.017298406434753007,0.016639742687589675,-0.025918223215764605,-0.023058837416143858,0.037408790750107744,0.006267740965090387,-0.031101093567432174,-0.00619520186356775,-0.012450002890583966,0.016741823517425147
audio,1,4.0,8.0,4-8Hz,1,ersp,0.0182478809305188,0.0010766692799499629,0.010788282863081828,-0.011905156023747521,0.0016935629215580276,0.0665558438905722,-0.00570062675447849,-0.03323531000505041,-0.02469771564535388,0.0008737375647409134,-0.014613223182785457,0.030879821081917256,-0.025439907930272076,-0.02277963300468334,0.002340377679505077,0.0051206991774329046,0.0007946971570946496,0.01627900853486722
audio,1,4.0,8.0,4-8Hz,2,ersp,0.0053269035388212645,0.004430151321349254,0.013807959446545011,0.00360690466136148,-0.014339087678641107,0.014441944224141579,0.015283537019934783,-0.009676627653654936,-0.022110400534449726,0.006689978205530367,-0.009780704275169774,0.010427713612630642,-0.025427192473828183,-0.018940591518117056,0.005865851160917874,-0.006521615863421882,0.026915276806050183,0.012564261176150887
audio,1,4.0,8.0,4-8Hz,3,ersp,0.0015986656996688406,0.013950806427439266,0.012365304927174388,0.017714050780306426,-0.001130518433993476,-0.020435028410238077,0.016694219398770187,0.01581347737482198,0.013360740073646958,-0.0030724628689243684,-0.02340577030884464,0.007481168884866333,-0.024960393602612395,-0.024118333069081302,-0.020199244343511714,-0.0016843999105779779,0.020027717381089716,0.01400072364091577
audio,1,4.0,8.0,4-8Hz,4,ersp,-0.002354327132820275,0.007658275354332747,0.019496315943459384,0.044989518684852056,-0.005001501036579914,-0.020460156592017446,-0.002285506714725164,0.0049646997517038246,-0.006107216952757223,-0.0017961869924997913,-0.03943453376612102,-0.009511041034005857,-0.007342160977127429,-0.010060490507438746,-0.022054959094809024,0.029424741602095177,0.019874529464458363,0.014871538917753143
audio,1,4.0,8.0,4-8Hz,5,ersp,-0.01748564358658786,0.01046808834424386,0.012945810382843216,0.03807673566855009,-0.003546310779162216,-0.029372813673910283,0.012950984588318332,0.0011025228437662547,-0.009852224729182056,0.006679014591697271,-0.021906045552588183,-0.01510483191369839,0.007815619554093595,0.011362316253406172,-0.026271022784377023,0.012358548247448552,0.009779252545138667,0.014533987414059531
audio,1,4.0,8.0,4-8Hz,6,ersp,-0.023926370355349426,0.003078340194415381,0.008776831642467139,0.01737098290880384,0.007092642459691616,-0.008386147208910228,0.028184383959404254,-0.00953049936184316,-0.013431790218822348,0.010809439419816632,-0.0078019069084492255,-0.008727281636506993,0.006751343565848219,0.002913312640869636,-0.01985272977902824,-0.0021422405589129516,0.008821689236505835,0.011035172473861479
audio,1,4.0,8.0,4-8Hz,7,ersp,-0.0254850956218907,0.005040084294956108,0.0033238647774335383,0.014895304908480924,0.00014827272019260994,-0.013617890567249508,0.008502632470970942,-0.02680041082373733,-0.0019124813853485,0.005674891533518647,0.00841045405927407,0.017232235032246752,-0.0026747432318144342,-0.0011236469987183021,-0.012211341821566067,0.002307658722166096,0.01829021193108476,0.009861836523567606
audio,1,4.0,8.0,4-8Hz,8,ersp,-0.01870816661001549,0.003454465741722013,0.01267337065210944,-0.013244481301884442,-0.007588018065632317,-0.014587227642411738,0.034198572981168705,-0.012697857403352903,-0.004743308922583225,-0.004905751614570497,0.02827378815462044,0.013857677112195575,-0.01231897612749491,-0.01336607559858114,0.008187255287355966,0.009085882804464903,-0.007571149447110576,0.012909530909839664
audio,1,4.0,8.0,4-8Hz,9,ersp,-0.02021041831263931,0.004218465755795938,0.014905906192890853,-0.015308920077596311,0.0014128221904997505,-7.490641252914346e-05,0.025514634489076725,-0.01648491129337219,-0.010701748197282295,-0.01328970046680172,0.027115152423729548,0.020493059639985975,-0.011623006018914216,-0.010578759017388336,-0.013738002579833078,0.015936384621546094,0.0024139470628316267,0.013177690867806655
audio,1,4.0,8.0,4-8Hz,10,ersp,-0.016617998164483744,0.0014663634278076008,0.022917323969456917,0.0007415811344521391,-0.007124605929881813,0.01351570196585523,-0.029505087278558755,6.598008871803416e-05,-0.008074353524288744,-0.010003508191789866,0.02197472250928028,0.02605827363174491,-0.02456297028305413,0.006160266655500512,-0.01795835654399719,-0.0027684145941287404,0.023715081127367303,0.013719446412962702
audio,1,4.0,8.0,4-8Hz,11,ersp,-0.016571684268153676,-0.010131477070257472,0.015577749798362092,-0.0220430091000656,-0.012882298653415511,0.04080918479163834,-0.019822972676036294,0.007657408829776665,-0.0009389465716701775,-0.00939250060670547,0.021604464427522865,0.04536610353787132,-0.022679326805997407,-0.008271277846372896,-0.007087230066490425,-0.011223233461160477,0.010029045741154288,0.016593406720744178
audio,1,4.0,8.0,4-8Hz,12,ersp,-0.012456605152096196,0.0013417156264072666,0.017190705558820206,-0.02199224194517076,-0.008947862288652242,0.030358786259634316,-0.024531998314317283,-0.005508255891268623,-0.0188404569781783,0.006568368808389827,0.018427932910007643,0.03890743080691657,-0.028620271911867882,-0.016286066775650518,0.010206977178770303,-4.661968041312519e-05,0.014228461788668576,0.016144750463248803
