band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
5,30.0,50.0,30-50Hz,65,ersp,0.0003759511114110885,0.0003759511114110885
5,30.0,50.0,30-50Hz,66,ersp,0.0003112873733348706,0.0003112873733348706
5,30.0,50.0,30-50Hz,67,ersp,0.00014859821018299067,0.00014859821018299067
5,30.0,50.0,30-50Hz,68,ersp,0.00012301812538708217,0.00012301812538708217
5,30.0,50.0,30-50Hz,69,ersp,4.979276690038383e-05,4.979276690038383e-05
5,30.0,50.0,30-50Hz,70,ersp,5.550287371390125e-05,5.550287371390125e-05
5,30.0,50.0,30-50Hz,71,ersp,0.00014376246320418044,0.00014376246320418044
5,30.0,50.0,30-50Hz,72,ersp,0.00021203668335251864,0.00021203668335251864
5,30.0,50.0,30-50Hz,73,ersp,0.0001451210278042069,0.0001451210278042069
5,30.0,50.0,30-50Hz,74,ersp,0.00013472223008010925,0.00013472223008010925
5,30.0,50.0,30-50Hz,75,ersp,0.00036367707276386234,0.00036367707276386234
5,30.0,50.0,30-50Hz,76,ersp,4.451215977408024e-05,4.451215977408024e-05
5,30.0,50.0,30-50Hz,77,ersp,0.00012383899627371864,0.00012383899627371864
5,30.0,50.0,30-50Hz,78,ersp,0.0002007396905067548,0.0002007396905067548
5,30.0,50.0,30-50Hz,79,ersp,0.00021359803197487312,0.00021359803197487312
5,30.0,50.0,30-50Hz,80,ersp,7.853577145990027e-05,7.853577145990027e-05
5,30.0,50.0,30-50Hz,81,ersp,8.882873432327234e-05,8.882873432327234e-05
5,30.0,50.0,30-50Hz,82,ersp,9.64642288479641e-05,9.64642288479641e-05
5,30.0,50.0,30-50Hz,83,ersp,7.436826666109199e-05,7.436826666109199e-05
5,30.0,50.0,30-50Hz,84,ersp,0.0001598459849219457,0.0001598459849219457
5,30.0,50.0,30-50Hz,85,ersp,0.00014298519311086924,0.00014298519311086924
5,30.0,50.0,30-50Hz,86,ersp,0.00018517527224019142,0.00018517527224019142
5,30.0,50.0,30-50Hz,87,ersp,0.00014043278446394014,0.00014043278446394014
5,30.0,50.0,30-50Hz,88,ersp,0.00015125874968290715,0.00015125874968290715
5,30.0,50.0,30-50Hz,89,ersp,0.00015765628759256093,0.00015765628759256093
5,30.0,50.0,30-50Hz,90,ersp,0.00012532725767515113,0.00012532725767515113
5,30.0,50.0,30-50Hz,91,ersp,0.00015489566104443458,0.00015489566104443458
5,30.0,50.0,30-50Hz,92,ersp,0.0001688880930107971,0.0001688880930107971
5,30.0,50.0,30-50Hz,93,ersp,0.0006208682969472677,0.0006208682969472677
5,30.0,50.0,30-50Hz,94,ersp,0.00038499162669651256,0.00038499162669651256
5,30.0,50.0,30-50Hz,95,ersp,0.00027423267885322365,0.00027423267885322365
5,30.0,50.0,30-50Hz,96,ersp,9.306154807526655e-05,9.306154807526655e-05
5,30.0,50.0,30-50Hz,97,ersp,0.00013126720713444172,0.00013126720713444172
5,30.0,50.0,30-50Hz,98,ersp,4.125769237652578e-05,4.125769237652578e-05
