band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
6,50.0,70.0,50-70Hz,24,ersp,0.0013597502101050294,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,25,ersp,0.001381513719037692,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,26,ersp,0.0013503636506944025,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,27,ersp,0.0013338889005788568,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,28,ersp,0.003424744923936601,0.0,0.0,0.0
6,50.0,70.0,50-70Hz,29,ersp,0.0009009388068616552,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,0,ersp,0.007767564853798986,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,1,ersp,0.008740506786521546,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,2,ersp,0.0021957356073895725,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,3,ersp,0.0021900692261350475,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,4,ersp,0.001485361169072249,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,5,ersp,0.0014873122027602476,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,6,ersp,0.0012334737909574485,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,7,ersp,0.001470199560561314,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,8,ersp,0.0015477751094528061,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,9,ersp,0.0016280894118896765,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,10,ersp,0.0014742741786965981,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,11,ersp,0.0013096726451298727,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,12,ersp,0.0012842580477535805,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,13,ersp,0.0009839337199053103,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,14,ersp,0.0013197761085869469,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,15,ersp,0.0017911566835727725,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,16,ersp,0.00180168489437053,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,17,ersp,0.002924763504508206,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,18,ersp,0.002097462479855977,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,19,ersp,0.001698839556335697,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,20,ersp,0.0010978617449395299,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,21,ersp,0.0011674644625880575,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,22,ersp,0.0021995718592874415,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,23,ersp,0.0021752885101274134,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,24,ersp,0.0028991839566067236,-4.450378282153666e-05,0.00013351134846460998,0.0
7,70.0,100.0,70-100Hz,25,ersp,0.002308125902048373,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,26,ersp,0.0014632084060944833,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,27,ersp,0.0013993688653993544,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,28,ersp,0.0015917248959308097,0.0,0.0,0.0
7,70.0,100.0,70-100Hz,29,ersp,0.0021761797121677457,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,0,ersp,0.0023537375979639837,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,1,ersp,0.00995559612352632,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,2,ersp,0.002707990990717178,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,3,ersp,0.0017155041579792177,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,4,ersp,0.0012348289192906225,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,5,ersp,0.0013433655317683826,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,6,ersp,0.001387627187910378,-0.00022251891410768332,0.00022251891410768332,0.0
8,100.0,130.0,100-130Hz,7,ersp,0.003584074949937421,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,8,ersp,0.004443976214665042,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,9,ersp,0.0039426820397961415,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,10,ersp,0.0025215319526051454,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,11,ersp,0.002288631988769892,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,12,ersp,0.00214416617437585,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,13,ersp,0.0021523025790538275,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,14,ersp,0.0018793214755672722,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,15,ersp,0.004602275245030377,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,16,ersp,0.0030814147041357976,-0.00013351134846460998,0.00020394195349156713,0.0
8,100.0,130.0,100-130Hz,17,ersp,0.003790362073424337,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,18,ersp,0.0034894743152343245,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,19,ersp,0.001912527148398065,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,20,ersp,0.0017222269942388808,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,21,ersp,0.0023982094756892875,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,22,ersp,0.0015829750058502842,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,23,ersp,0.0019900477415123936,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,24,ersp,0.002590793270138588,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,25,ersp,0.003564302670435997,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,26,ersp,0.0036187261875944925,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,27,ersp,0.003164390375868013,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,28,ersp,0.0022272607098420016,0.0,0.0,0.0
8,100.0,130.0,100-130Hz,29,ersp,0.0031067187622976595,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,0,ersp,0.0019018150908086731,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,1,ersp,0.004596098160805416,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,2,ersp,0.0018763482402473796,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,3,ersp,0.001604024600839151,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,4,ersp,0.0015485629300907961,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,5,ersp,0.0014148416928919558,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,6,ersp,0.0023224425307683764,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,7,ersp,0.0014675409894678178,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,8,ersp,0.0019164224257631481,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,9,ersp,0.0026338460003174375,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,10,ersp,0.001827884621775762,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,11,ersp,0.001725812075501411,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,12,ersp,0.0025300308912009476,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,13,ersp,0.0021285115670789017,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,14,ersp,0.0035005206573488624,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,15,ersp,0.009478111944906505,-0.00026702269692921996,0.00021802311907280852,0.0
9,130.0,170.0,130-170Hz,16,ersp,0.009330493863263695,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,17,ersp,0.0036598331840754666,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,18,ersp,0.0021991313344508867,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,19,ersp,0.004568882502724669,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,20,ersp,0.002198660378450685,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,21,ersp,0.0020598654704749872,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,22,ersp,0.0026670788340161762,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,23,ersp,0.0030801541799746973,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,24,ersp,0.003191568431186713,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,25,ersp,0.00274538273071378,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,26,ersp,0.0029557965366827288,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,27,ersp,0.0016986957850153982,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,28,ersp,0.0018376085092040812,0.0,0.0,0.0
9,130.0,170.0,130-170Hz,29,ersp,0.001616312371140177,0.0,0.0,0.0
10,170.0,220.0,170-220Hz,0,ersp,0.0011438323415941286,0.0,0.0,0.0
10,170.0,220.0,170-220Hz,1,ersp,0.0029147864038501768,0.0,0.0,0.0
10,170.0,220.0,170-220Hz,2,ersp,0.0015603881099734273,0.0,0.0,0.0
10,170.0,220.0,170-220Hz,3,ersp,0.0025025260255501663,0.0,0.0,0.0
10,170.0,220.0,170-220Hz,4,ersp,0.0020527859041219363,0.0,0.0,0.0
