condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
audio,1,4.0,8.0,4-8Hz,12,ersp,0.0005038511621367621,0.0005038511621367621
audio,1,4.0,8.0,4-8Hz,13,ersp,0.00016184062701829632,0.00016184062701829632
audio,1,4.0,8.0,4-8Hz,14,ersp,0.00039958006652786126,0.00039958006652786126
audio,1,4.0,8.0,4-8Hz,15,ersp,0.0002594547491263499,0.0002594547491263499
audio,1,4.0,8.0,4-8Hz,16,ersp,0.0004992599537350392,0.0004992599537350392
audio,1,4.0,8.0,4-8Hz,17,ersp,0.0001747811555995911,0.0001747811555995911
audio,1,4.0,8.0,4-8Hz,18,ersp,3.731733718035096e-05,3.731733718035096e-05
audio,1,4.0,8.0,4-8Hz,19,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,20,ersp,5.044192313763701e-05,5.044192313763701e-05
audio,1,4.0,8.0,4-8Hz,21,ersp,3.2789815225746244e-05,3.2789815225746244e-05
audio,1,4.0,8.0,4-8Hz,22,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,23,ersp,1.80684626746824e-05,1.80684626746824e-05
audio,1,4.0,8.0,4-8Hz,24,ersp,6.655382632412693e-05,6.655382632412693e-05
audio,1,4.0,8.0,4-8Hz,25,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,26,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,27,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,28,ersp,5.477425689268342e-05,5.477425689268342e-05
audio,1,4.0,8.0,4-8Hz,29,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,30,ersp,0.0,0.0
audio,1,4.0,8.0,4-8Hz,31,ersp,5.275848877966059e-05,5.275848877966059e-05
audio,1,4.0,8.0,4-8Hz,32,ersp,0.00018480163124066833,0.00018480163124066833
