patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,sample_idx,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm,is_cortical,dist_to_pial_mm,yeo7_network,yeo17_network
PAT_5533,audio,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD2_TN.npy,0.0314470284237726,0.0017054263565891,True,1638,18,-0.015691258,IPD2,PAT_5533,IPD2,R,36.54839324951172,-24.27058219909668,5.0197954177856445,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,audio,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD3_TN.npy,0.0815762273901808,0.0159173126614987,True,1639,18,0.016638985,IPD3,PAT_5533,IPD3,R,34.69090270996094,-24.97086334228516,9.615015029907228,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,audio,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD4_TN.npy,0.1102583979328165,0.0014728682170542,True,1640,18,0.02014643,IPD4,PAT_5533,IPD4,R,35.29996490478516,-25.74100112915039,11.700372695922852,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,audio,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD5_TN.npy,0.0416279069767441,0.0004392764857881,True,1641,18,-0.007258906,IPD5,PAT_5533,IPD5,R,34.22576141357422,-26.995014190673828,14.93425464630127,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,audio,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD6_TN.npy,0.0229715762273901,0.000516795865633,True,1642,18,-0.057642385,IPD6,PAT_5533,IPD6,R,34.47336196899414,-28.719879150390625,17.565664291381836,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,audio,LM,OFD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_OFD5_TN.npy,0.002609819121447,0.0461498708010335,True,1643,13,0.0046736104,OFD5,PAT_5533,OFD5,R,55.307395935058594,11.376009941101074,2.4044899940490723,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,audio,LM,TPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_TPD10_TN.npy,0.0201808785529715,0.0075968992248062,True,1644,15,-0.1644109,TPD10,PAT_5533,TPD10,R,60.93194580078125,-0.91191828250885,-29.030441284179688,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_5533,picture,LM,AD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_AD3_TN.npy,0.0223772609819121,0.0017054263565891,True,1645,16,-0.0015756326,AD3,PAT_5533,AD3,R,33.22416687011719,-7.189080715179443,-27.109350204467773,0.0,1.0,0.0,FreeSurfer_Defined_Medial_Wall,FreeSurfer_Defined_Medial_Wall
PAT_5533,picture,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_HAG6_TN.npy,0.0295865633074935,0.001937984496124,True,1646,14,-0.08683503,HAG6,PAT_5533,HAG6,L,-65.73361206054688,-17.159704208374023,-19.76263427734375,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_5533,picture,LM,IAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IAD3_TN.npy,0.0226873385012919,0.0200775193798449,True,1647,14,-0.009716083,IAD3,PAT_5533,IAD3,R,37.90126800537109,16.3232421875,2.2206718921661377,0.0,1.0,0.0,7Networks_4,17Networks_8
PAT_5533,picture,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD2_TN.npy,0.0485529715762273,0.0003359173126614,True,1648,14,-0.008249307,IPD2,PAT_5533,IPD2,R,36.54839324951172,-24.27058219909668,5.0197954177856445,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,picture,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD3_TN.npy,0.0750904392764857,0.0024806201550387,True,1649,14,0.004182228,IPD3,PAT_5533,IPD3,R,34.69090270996094,-24.97086334228516,9.615015029907228,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,picture,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD4_TN.npy,0.0907493540051679,0.0054521963824289,True,1650,14,0.036109302,IPD4,PAT_5533,IPD4,R,35.29996490478516,-25.74100112915039,11.700372695922852,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,picture,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD5_TN.npy,0.0370284237726098,0.000516795865633,True,1651,14,-0.0023535027,IPD5,PAT_5533,IPD5,R,34.22576141357422,-26.995014190673828,14.93425464630127,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,picture,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD6_TN.npy,0.025813953488372,0.0029974160206718,True,1652,14,-0.0044873757,IPD6,PAT_5533,IPD6,R,34.47336196899414,-28.719879150390625,17.565664291381836,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,picture,LM,OFD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD3_TN.npy,0.0015762273901808,0.0485271317829457,True,1653,13,0.022332892,OFD3,PAT_5533,OFD3,R,42.59075164794922,11.216630935668944,2.680295467376709,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,picture,LM,OFD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD4_TN.npy,0.0022739018087855,0.0606718346253229,True,1654,13,0.017214002,OFD4,PAT_5533,OFD4,R,43.81339263916016,12.038362503051758,1.5477046966552734,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,picture,LM,OFD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_OFD5_TN.npy,0.0018863049095607,0.0623514211886304,True,1655,13,0.0118369125,OFD5,PAT_5533,OFD5,R,55.307395935058594,11.376009941101074,2.4044899940490723,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,picture,LM,PCD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_PCD6_TN.npy,0.0213178294573643,0.0205684754521963,True,1656,14,-0.0067142076,PCD6,PAT_5533,PCD6,R,28.10714340209961,-55.70786285400391,48.587100982666016,0.0,1.0,0.0,7Networks_3,17Networks_5
PAT_5533,picture,LM,TPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TPD1_TN.npy,0.0285529715762273,0.000594315245478,True,1657,16,-0.016093774,TPD1,PAT_5533,TPD1,R,23.775957107543945,4.636188507080078,-41.96932601928711,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_5533,picture,LM,TPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TPD2_TN.npy,0.0222739018087855,0.0006976744186046,True,1658,16,-0.009591067,TPD2,PAT_5533,TPD2,R,32.537086486816406,5.962350368499756,-44.215782165527344,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_5533,picture,LM,TPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_TPD4_TN.npy,0.0219638242894056,0.0006976744186046,True,1659,16,-0.0034159105,TPD4,PAT_5533,TPD4,R,39.68433380126953,3.4489388465881348,-38.77330780029297,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_5533,reading,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_HAG6_TN.npy,0.0717054263565891,0.0111627906976744,True,1660,7,-0.06136544,HAG6,PAT_5533,HAG6,L,-65.73361206054688,-17.159704208374023,-19.76263427734375,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_5533,reading,LM,IPD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD12_TN.npy,0.0031524547803617,0.0548578811369509,True,1661,13,0.008244137,IPD12,PAT_5533,IPD12,R,34.28368377685547,-34.53113555908203,40.19750595092773,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_5533,reading,LM,IPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD13_TN.npy,0.0031524547803617,0.0546770025839793,True,1662,13,0.013000893,IPD13,PAT_5533,IPD13,R,34.01505279541016,-34.62809371948242,40.440799713134766,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_5533,reading,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD2_TN.npy,0.0299741602067183,0.0028940568475452,True,1663,14,-0.016523337,IPD2,PAT_5533,IPD2,R,36.54839324951172,-24.27058219909668,5.0197954177856445,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,reading,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD3_TN.npy,0.0589664082687338,0.0055555555555555,True,1664,14,0.02865043,IPD3,PAT_5533,IPD3,R,34.69090270996094,-24.97086334228516,9.615015029907228,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,reading,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD4_TN.npy,0.0691214470284237,0.0040051679586563,True,1665,14,0.024957161,IPD4,PAT_5533,IPD4,R,35.29996490478516,-25.74100112915039,11.700372695922852,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,reading,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD5_TN.npy,0.0357881136950904,0.0012919896640826,True,1666,14,-0.020418381,IPD5,PAT_5533,IPD5,R,34.22576141357422,-26.995014190673828,14.93425464630127,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,reading,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_IPD6_TN.npy,0.0312144702842377,0.0009560723514211,True,1667,14,0.014808928,IPD6,PAT_5533,IPD6,R,34.47336196899414,-28.719879150390625,17.565664291381836,0.0,1.0,0.0,7Networks_2,17Networks_4
PAT_5533,reading,LM,OFD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_OFD5_TN.npy,0.008578811369509,0.0416020671834625,True,1668,13,-0.0036476492,OFD5,PAT_5533,OFD5,R,55.307395935058594,11.376009941101074,2.4044899940490723,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,reading,LM,SMD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_SMD2_TN.npy,0.0261757105943152,0.0043152454780361,True,1669,14,0.019340264,SMD2,PAT_5533,SMD2,R,5.466727256774902,2.135443210601806,55.37415313720703,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,reading,LM,SMD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_SMD3_TN.npy,0.0316795865633074,0.0056330749354005,True,1670,14,0.038531423,SMD3,PAT_5533,SMD3,R,5.218280792236328,2.7104318141937256,55.229095458984375,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_5533,reading,LM,TPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_TPD1_TN.npy,0.0286304909560723,0.0006976744186046,True,1671,16,-0.025559286,TPD1,PAT_5533,TPD1,R,23.775957107543945,4.636188507080078,-41.96932601928711,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_6619,audio,LM,HAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAD4_TN.npy,0.0211111111111111,0.0017829457364341,True,1672,16,-0.011784689,HAD4,PAT_6619,HAD4,R,44.82859420776367,-20.29268455505371,-28.608936309814453,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_6619,audio,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAD6_TN.npy,0.0205426356589147,0.0017571059431524,True,1673,16,-0.016119136,HAD6,PAT_6619,HAD6,R,58.1068000793457,-20.194026947021484,-24.11323356628418,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_6619,audio,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAD8_TN.npy,0.0201808785529715,0.0031266149870801,True,1674,16,-0.038343556,HAD8,PAT_6619,HAD8,R,62.97525024414063,-21.16617774963379,-22.92406272888184,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_6619,audio,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAD9_TN.npy,0.037906976744186,0.0581136950904392,True,1675,16,-0.14568058,HAD9,PAT_6619,HAD9,R,67.28455352783203,-17.602874755859375,-18.79147720336914,0.0,1.0,0.0,7Networks_7,17Networks_16
PAT_6619,audio,LM,HAG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG10_TN.npy,0.0210852713178294,0.0103875968992248,True,1676,16,-0.0876743,HAG10,PAT_6619,HAG10,L,-64.53116607666016,-12.241436958312988,-20.88576889038086,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_6619,audio,LM,HAG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG4_TN.npy,0.0233591731266149,0.0015762273901808,True,1677,16,-0.0067007574,HAG4,PAT_6619,HAG4,L,-39.70762252807617,-15.596821784973145,-26.70307922363281,0.0,1.0,0.0,7Networks_5,17Networks_9
PAT_6619,audio,LM,HAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG5_TN.npy,0.0227390180878552,0.0014987080103359,True,1678,16,-0.0018271211,HAG5,PAT_6619,HAG5,L,-53.98165893554688,-16.755260467529297,-30.138656616210938,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_6619,audio,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG6_TN.npy,0.0261757105943152,0.0008268733850129,True,1679,16,0.0008940824,HAG6,PAT_6619,HAG6,L,-57.71552658081055,-13.222155570983888,-27.212188720703125,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_6619,audio,LM,HAG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG7_TN.npy,0.0233333333333333,0.0015503875968992,True,1680,16,-0.0067865634,HAG7,PAT_6619,HAG7,L,-59.89487457275391,-22.42416000366211,-24.36553955078125,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_6619,audio,LM,HAG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_HAG8_TN.npy,0.0248062015503875,0.0018863049095607,True,1681,16,-0.0096582165,HAG8,PAT_6619,HAG8,L,-62.459205627441406,-12.303784370422363,-25.360984802246094,0.0,1.0,0.0,7Networks_7,17Networks_17
PAT_6619,audio,LM,IAD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IAD15_TN.npy,0.0222739018087855,0.0023514211886304,True,1682,16,-0.019381516,IAD15,PAT_6619,IAD15,R,30.08809471130371,34.147674560546875,26.76580238342285,0.0,1.0,0.0,7Networks_4,17Networks_8
PAT_6619,audio,LM,IAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IAD3_TN.npy,0.0356072351421188,0.0012403100775193,True,1683,18,-0.020689487,IAD3,PAT_6619,IAD3,R,33.76129913330078,16.432353973388672,7.298786163330078,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_6619,audio,LM,IMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IMD4_TN.npy,0.0214987080103359,0.0012919896640826,True,1684,16,0.012479294,IMD4,PAT_6619,IMD4,R,35.265830993652344,7.37545108795166,8.12226390838623,0.0,1.0,0.0,7Networks_4,17Networks_7
PAT_6619,audio,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD10_TN.npy,0.0274418604651162,0.0009819121447028,True,1685,16,0.002993426,IPD10,PAT_6619,IPD10,R,35.42780685424805,-39.93988800048828,37.883392333984375,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_6619,audio,LM,IPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD11_TN.npy,0.0259431524547803,0.0010335917312661,True,1686,16,0.004271299,IPD11,PAT_6619,IPD11,R,35.15665435791016,-40.23712158203125,37.80835723876953,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_6619,audio,LM,IPD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD12_TN.npy,0.0200258397932816,0.0010594315245478,True,1687,16,-0.00060510956,IPD12,PAT_6619,IPD12,R,35.218692779541016,-40.73146438598633,37.57987594604492,0.0,1.0,0.0,7Networks_3,17Networks_6
PAT_6619,audio,LM,IPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD13_TN.npy,0.0240568475452196,0.001266149870801,True,1688,16,0.0042156135,IPD13,PAT_6619,IPD13,R,30.3385066986084,-64.86843872070312,30.344615936279297,0.0,1.0,0.0,7Networks_3,17Networks_5
PAT_6619,audio,LM,IPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD14_TN.npy,0.0214728682170542,0.0021963824289405,True,1689,16,0.003386558,IPD14,PAT_6619,IPD14,R,30.3385066986084,-64.86843872070312,30.344615936279297,0.0,1.0,0.0,7Networks_3,17Networks_5
PAT_6619,audio,LM,IPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD15_TN.npy,0.0239793281653746,0.0016279069767441,True,1690,16,0.0057773525,IPD15,PAT_6619,IPD15,R,29.72539710998535,-63.90193557739258,31.258777618408203,0.0,1.0,0.0,7Networks_3,17Networks_5
PAT_6619,audio,LM,IPD16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6619\LM\ERSP_matrix\audio\PAT_6619_audio_WM_ERSP_IPD16_TN.npy,0.0260465116279069,0.0017312661498708,True,1691,16,0.007970844,IPD16,PAT_6619,IPD16,R,28.69771957397461,-63.47112274169922,34.71247100830078,0.0,1.0,0.0,7Networks_3,17Networks_5
