sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_hg,silhouette
5135,PAT_3975,picture,LM,AG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_AG5_TN.npy,10,0.033447314
5136,PAT_3975,picture,LM,AG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_AG7_TN.npy,10,0.029203886
5137,PAT_3975,picture,LM,AG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_AG8_TN.npy,10,0.066048324
5138,PAT_3975,picture,LM,AG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_AG9_TN.npy,10,0.051686477
5139,PAT_3975,picture,LM,CPD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD10_TN.npy,10,0.087024614
5140,PAT_3975,picture,LM,CPD11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD11_TN.npy,10,-0.07085664
5141,PAT_3975,picture,LM,CPD12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD12_TN.npy,10,0.060492832
5142,PAT_3975,picture,LM,CPD13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD13_TN.npy,10,-0.022992851
5143,PAT_3975,picture,LM,CPD14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD14_TN.npy,11,0.05341429
5144,PAT_3975,picture,LM,CPD15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD15_TN.npy,0,-0.16334762
5145,PAT_3975,picture,LM,CPD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD1_TN.npy,10,0.08615234
5146,PAT_3975,picture,LM,CPD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD2_TN.npy,10,0.023627078
5147,PAT_3975,picture,LM,CPD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD3_TN.npy,10,0.11082339
5148,PAT_3975,picture,LM,CPD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD4_TN.npy,10,0.020122899
5149,PAT_3975,picture,LM,CPD5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD5_TN.npy,5,0.0034655412
5150,PAT_3975,picture,LM,CPD9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPD9_TN.npy,10,0.024590882
5151,PAT_3975,picture,LM,CPG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG11_TN.npy,5,0.07796782
5152,PAT_3975,picture,LM,CPG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG13_TN.npy,10,-0.03595223
5153,PAT_3975,picture,LM,CPG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG14_TN.npy,10,-0.014855717
5154,PAT_3975,picture,LM,CPG15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG15_TN.npy,10,-0.030795041
5155,PAT_3975,picture,LM,CPG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG1_TN.npy,10,0.0036616686
5156,PAT_3975,picture,LM,CPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG2_TN.npy,5,-0.0483865
5157,PAT_3975,picture,LM,CPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG3_TN.npy,5,-0.010912733
5158,PAT_3975,picture,LM,CPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG4_TN.npy,5,-0.11782773
5159,PAT_3975,picture,LM,CPG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG5_TN.npy,5,-0.016920155
5160,PAT_3975,picture,LM,CPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG6_TN.npy,5,-0.017967688
5161,PAT_3975,picture,LM,CPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG7_TN.npy,5,0.038311787
5162,PAT_3975,picture,LM,CPG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG8_TN.npy,5,0.017361445
5163,PAT_3975,picture,LM,CPG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_CPG9_TN.npy,5,-0.044808645
5164,PAT_3975,picture,LM,FOD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD10_TN.npy,10,0.124622755
5165,PAT_3975,picture,LM,FOD15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD15_TN.npy,11,0.13650726
5166,PAT_3975,picture,LM,FOD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD1_TN.npy,4,0.10555734
5167,PAT_3975,picture,LM,FOD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD2_TN.npy,4,0.10432571
5168,PAT_3975,picture,LM,FOD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD4_TN.npy,4,0.036490116
5169,PAT_3975,picture,LM,FOD7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD7_TN.npy,10,0.06205023
5170,PAT_3975,picture,LM,FOD8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOD8_TN.npy,10,0.103978015
5171,PAT_3975,picture,LM,FOG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG11_TN.npy,11,0.036845673
5172,PAT_3975,picture,LM,FOG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG12_TN.npy,11,0.07036818
5173,PAT_3975,picture,LM,FOG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG13_TN.npy,11,-0.091683805
5174,PAT_3975,picture,LM,FOG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG14_TN.npy,10,0.04151933
5175,PAT_3975,picture,LM,FOG15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG15_TN.npy,10,0.041831344
5176,PAT_3975,picture,LM,FOG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG2_TN.npy,10,-0.03416502
5177,PAT_3975,picture,LM,FOG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG3_TN.npy,10,0.13762178
5178,PAT_3975,picture,LM,FOG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG4_TN.npy,10,0.15102248
5179,PAT_3975,picture,LM,FOG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG5_TN.npy,10,0.1282056
5180,PAT_3975,picture,LM,FOG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG6_TN.npy,10,0.111806095
5181,PAT_3975,picture,LM,FOG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_FOG7_TN.npy,10,0.118682615
5182,PAT_3975,picture,LM,HAD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD10_TN.npy,10,0.07621381
5183,PAT_3975,picture,LM,HAD12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD12_TN.npy,10,-0.075884186
5184,PAT_3975,picture,LM,HAD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD1_TN.npy,4,0.060164962
5185,PAT_3975,picture,LM,HAD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD2_TN.npy,4,-0.023849476
5186,PAT_3975,picture,LM,HAD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD3_TN.npy,4,0.107469045
5187,PAT_3975,picture,LM,HAD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD4_TN.npy,4,0.15721512
5188,PAT_3975,picture,LM,HAD5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD5_TN.npy,4,0.15451182
5189,PAT_3975,picture,LM,HAD6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD6_TN.npy,4,0.10509428
5190,PAT_3975,picture,LM,HAD7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD7_TN.npy,10,-0.08225614
5191,PAT_3975,picture,LM,HAD8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD8_TN.npy,10,-0.10814358
5192,PAT_3975,picture,LM,HAD9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAD9_TN.npy,10,-0.046616685
5193,PAT_3975,picture,LM,HAG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG10_TN.npy,11,0.07132998
5194,PAT_3975,picture,LM,HAG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG11_TN.npy,11,0.04827308
5195,PAT_3975,picture,LM,HAG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG12_TN.npy,10,-0.0080474075
5196,PAT_3975,picture,LM,HAG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG1_TN.npy,10,0.068364054
5197,PAT_3975,picture,LM,HAG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG2_TN.npy,10,-0.029484468
5198,PAT_3975,picture,LM,HAG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG3_TN.npy,10,0.08543796
5199,PAT_3975,picture,LM,HAG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG4_TN.npy,10,0.13710004
5200,PAT_3975,picture,LM,HAG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG6_TN.npy,10,-0.017277133
5201,PAT_3975,picture,LM,HAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG8_TN.npy,5,-0.008155047
5202,PAT_3975,picture,LM,HAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_HAG9_TN.npy,10,0.12707703
5203,PAT_3975,picture,LM,IAD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD10_TN.npy,10,0.07980724
5204,PAT_3975,picture,LM,IAD12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD12_TN.npy,10,0.17439285
5205,PAT_3975,picture,LM,IAD13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD13_TN.npy,10,0.11196997
5206,PAT_3975,picture,LM,IAD14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD14_TN.npy,10,0.13855821
5207,PAT_3975,picture,LM,IAD15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD15_TN.npy,11,0.014253058
5208,PAT_3975,picture,LM,IAD16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD16_TN.npy,10,0.1380822
5209,PAT_3975,picture,LM,IAD17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD17_TN.npy,10,0.091627516
5210,PAT_3975,picture,LM,IAD18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD18_TN.npy,10,0.017085634
5211,PAT_3975,picture,LM,IAD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD1_TN.npy,10,0.09850895
5212,PAT_3975,picture,LM,IAD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD2_TN.npy,10,0.046836436
5213,PAT_3975,picture,LM,IAD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD3_TN.npy,10,-0.035345975
5214,PAT_3975,picture,LM,IAD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD4_TN.npy,10,-0.012478806
5215,PAT_3975,picture,LM,IAD5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD5_TN.npy,10,0.14189166
5216,PAT_3975,picture,LM,IAD6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD6_TN.npy,4,0.17403278
5217,PAT_3975,picture,LM,IAD7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD7_TN.npy,10,0.07643333
5218,PAT_3975,picture,LM,IAD8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD8_TN.npy,10,0.11282298
5219,PAT_3975,picture,LM,IAD9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAD9_TN.npy,10,-0.0026561595
5220,PAT_3975,picture,LM,IAG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG10_TN.npy,10,0.13773979
5221,PAT_3975,picture,LM,IAG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG11_TN.npy,10,0.1383112
5222,PAT_3975,picture,LM,IAG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG12_TN.npy,10,0.09050968
5223,PAT_3975,picture,LM,IAG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG13_TN.npy,10,0.08430436
5224,PAT_3975,picture,LM,IAG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG14_TN.npy,10,0.12080646
5225,PAT_3975,picture,LM,IAG15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG15_TN.npy,10,0.11257347
5226,PAT_3975,picture,LM,IAG16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG16_TN.npy,11,-0.062429223
5227,PAT_3975,picture,LM,IAG17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG17_TN.npy,11,-0.053606402
5228,PAT_3975,picture,LM,IAG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG18_TN.npy,11,0.037658047
5229,PAT_3975,picture,LM,IAG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG5_TN.npy,10,0.076997116
5230,PAT_3975,picture,LM,IAG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG7_TN.npy,10,-0.036363766
5231,PAT_3975,picture,LM,IAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG8_TN.npy,10,0.15308806
5232,PAT_3975,picture,LM,IAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IAG9_TN.npy,10,0.18393129
5233,PAT_3975,picture,LM,IMD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD10_TN.npy,1,0.17551056
5234,PAT_3975,picture,LM,IMD11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD11_TN.npy,1,0.14914817
5235,PAT_3975,picture,LM,IMD13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD13_TN.npy,4,-0.012361802
5236,PAT_3975,picture,LM,IMD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD1_TN.npy,4,0.11512334
5237,PAT_3975,picture,LM,IMD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD2_TN.npy,10,-0.004635684
5238,PAT_3975,picture,LM,IMD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD3_TN.npy,10,0.0642968
5239,PAT_3975,picture,LM,IMD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD4_TN.npy,10,0.047188986
5240,PAT_3975,picture,LM,IMD5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD5_TN.npy,5,-0.06434339
5241,PAT_3975,picture,LM,IMD6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD6_TN.npy,5,-0.024745354
5242,PAT_3975,picture,LM,IMD8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD8_TN.npy,5,0.052353982
5243,PAT_3975,picture,LM,IMD9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMD9_TN.npy,1,0.046826977
5244,PAT_3975,picture,LM,IMG16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG16_TN.npy,10,0.108494915
5245,PAT_3975,picture,LM,IMG17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG17_TN.npy,10,0.08390826
5246,PAT_3975,picture,LM,IMG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG18_TN.npy,10,-0.059553374
5247,PAT_3975,picture,LM,IMG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG1_TN.npy,10,0.09600566
5248,PAT_3975,picture,LM,IMG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG2_TN.npy,10,0.17280406
5249,PAT_3975,picture,LM,IMG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG3_TN.npy,10,0.08632591
5250,PAT_3975,picture,LM,IMG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG6_TN.npy,10,0.10665733
5251,PAT_3975,picture,LM,IMG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG7_TN.npy,4,0.08110065
5252,PAT_3975,picture,LM,IMG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_IMG9_TN.npy,10,0.052607376
5253,PAT_3975,picture,LM,PHD10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_PHD10_TN.npy,10,0.0058001936
5254,PAT_3975,picture,LM,PHD12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_PHD12_TN.npy,10,-0.041455835
5255,PAT_3975,picture,LM,PHD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_PHD1_TN.npy,4,0.1406844
5256,PAT_3975,picture,LM,PHD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_PHD2_TN.npy,4,0.006253587
5257,PAT_3975,picture,LM,PHD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3975\LM\ERSP_matrix\picture\PAT_3975_picture_WM_ERSP_PHD3_TN.npy,4,0.026190333
