sample_idx,patient_id,condition,task,electrode,file_path,cluster_kmeans_hg,silhouette
6314,PAT_6684,audio,LM,HAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HAG8_TN.npy,5,0.055132937
6315,PAT_6684,audio,LM,HAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HAG9_TN.npy,6,0.02107436
6316,PAT_6684,audio,LM,HPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG2_TN.npy,6,0.14564082
6317,PAT_6684,audio,LM,HPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG3_TN.npy,2,0.0050062076
6318,PAT_6684,audio,LM,HPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG4_TN.npy,2,-0.07229125
6319,PAT_6684,audio,LM,HPG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG5_TN.npy,2,0.002360642
6320,PAT_6684,audio,LM,HPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG6_TN.npy,2,0.048076376
6321,PAT_6684,audio,LM,HPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG7_TN.npy,2,0.05764234
6322,PAT_6684,audio,LM,HPG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG8_TN.npy,2,0.13543446
6323,PAT_6684,audio,LM,HPG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_HPG9_TN.npy,2,0.054328233
6324,PAT_6684,audio,LM,IAG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG10_TN.npy,6,0.14773773
6325,PAT_6684,audio,LM,IAG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG11_TN.npy,6,0.19827877
6326,PAT_6684,audio,LM,IAG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG12_TN.npy,2,-0.047344632
6327,PAT_6684,audio,LM,IAG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG13_TN.npy,6,0.030064091
6328,PAT_6684,audio,LM,IAG16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG16_TN.npy,6,0.1441474
6329,PAT_6684,audio,LM,IAG17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG17_TN.npy,6,0.15710144
6330,PAT_6684,audio,LM,IAG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG18_TN.npy,6,0.13337538
6331,PAT_6684,audio,LM,IAG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG1_TN.npy,6,0.05533885
6332,PAT_6684,audio,LM,IAG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG2_TN.npy,1,0.1486982
6333,PAT_6684,audio,LM,IAG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG3_TN.npy,1,0.10735869
6334,PAT_6684,audio,LM,IAG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG5_TN.npy,6,0.100322835
6335,PAT_6684,audio,LM,IAG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG6_TN.npy,1,0.077407196
6336,PAT_6684,audio,LM,IAG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG7_TN.npy,6,-0.01571819
6337,PAT_6684,audio,LM,IAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG8_TN.npy,6,0.020960115
6338,PAT_6684,audio,LM,IAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IAG9_TN.npy,6,0.17078426
6339,PAT_6684,audio,LM,IMG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG10_TN.npy,6,0.033517446
6340,PAT_6684,audio,LM,IMG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG11_TN.npy,6,0.16001515
6341,PAT_6684,audio,LM,IMG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG12_TN.npy,6,0.15452513
6342,PAT_6684,audio,LM,IMG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG18_TN.npy,6,0.009400889
6343,PAT_6684,audio,LM,IMG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG1_TN.npy,1,0.18091361
6344,PAT_6684,audio,LM,IMG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG2_TN.npy,1,0.03739116
6345,PAT_6684,audio,LM,IMG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG3_TN.npy,6,0.09860497
6346,PAT_6684,audio,LM,IMG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_IMG4_TN.npy,1,0.14795949
6347,PAT_6684,audio,LM,OFG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_OFG5_TN.npy,4,-0.03375898
6348,PAT_6684,audio,LM,TPG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG1_TN.npy,1,0.06750501
6349,PAT_6684,audio,LM,TPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG2_TN.npy,6,0.009691236
6350,PAT_6684,audio,LM,TPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG3_TN.npy,6,0.070151836
6351,PAT_6684,audio,LM,TPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG4_TN.npy,6,0.056492433
6352,PAT_6684,audio,LM,TPG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG5_TN.npy,2,0.043523155
6353,PAT_6684,audio,LM,TPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG6_TN.npy,2,0.14615609
6354,PAT_6684,audio,LM,TPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG7_TN.npy,2,0.10641271
6355,PAT_6684,audio,LM,TPG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TPG8_TN.npy,0,0.25338814
6356,PAT_6684,audio,LM,TSP2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TSP2_TN.npy,1,0.030667873
6357,PAT_6684,audio,LM,TSP3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TSP3_TN.npy,1,0.03617967
6358,PAT_6684,audio,LM,TSP5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\audio\PAT_6684_audio_WM_ERSP_TSP5_TN.npy,9,-0.017674904
6359,PAT_6684,picture,LM,AG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_AG1_TN.npy,4,-0.010341679
6360,PAT_6684,picture,LM,AG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_AG2_TN.npy,4,0.06687278
6361,PAT_6684,picture,LM,AG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_AG3_TN.npy,4,0.1066758
6362,PAT_6684,picture,LM,AG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_AG6_TN.npy,3,0.08759051
6363,PAT_6684,picture,LM,CAG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_CAG3_TN.npy,6,0.015504022
6364,PAT_6684,picture,LM,CAG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_CAG4_TN.npy,1,0.111004375
6365,PAT_6684,picture,LM,FMG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG11_TN.npy,1,0.10194404
6366,PAT_6684,picture,LM,FMG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG12_TN.npy,1,0.19797555
6367,PAT_6684,picture,LM,FMG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG13_TN.npy,6,0.08228195
6368,PAT_6684,picture,LM,FMG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG14_TN.npy,1,0.16769482
6369,PAT_6684,picture,LM,FMG15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG15_TN.npy,1,0.049407277
6370,PAT_6684,picture,LM,FMG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG1_TN.npy,6,0.0233479
6371,PAT_6684,picture,LM,FMG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG2_TN.npy,4,0.050604586
6372,PAT_6684,picture,LM,FMG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG3_TN.npy,4,0.08584457
6373,PAT_6684,picture,LM,FMG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG4_TN.npy,9,0.009915267
6374,PAT_6684,picture,LM,FMG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG5_TN.npy,9,0.03870776
6375,PAT_6684,picture,LM,FMG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG6_TN.npy,4,0.098807596
6376,PAT_6684,picture,LM,FMG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG7_TN.npy,9,-0.019673668
6377,PAT_6684,picture,LM,FMG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG8_TN.npy,9,0.009258599
6378,PAT_6684,picture,LM,FMG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FMG9_TN.npy,1,0.112017184
6379,PAT_6684,picture,LM,FOL10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL10_TN.npy,1,0.021803362
6380,PAT_6684,picture,LM,FOL12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL12_TN.npy,1,0.10410491
6381,PAT_6684,picture,LM,FOL1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL1_TN.npy,4,0.13582076
6382,PAT_6684,picture,LM,FOL3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL3_TN.npy,4,0.09070244
6383,PAT_6684,picture,LM,FOL4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL4_TN.npy,9,-0.020080788
6384,PAT_6684,picture,LM,FOL5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL5_TN.npy,4,0.0069302805
6385,PAT_6684,picture,LM,FOL6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL6_TN.npy,4,-0.034678947
6386,PAT_6684,picture,LM,FOL7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOL7_TN.npy,4,0.0057611703
6387,PAT_6684,picture,LM,FOM11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM11_TN.npy,1,0.07901971
6388,PAT_6684,picture,LM,FOM12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM12_TN.npy,9,-0.033435546
6389,PAT_6684,picture,LM,FOM13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM13_TN.npy,1,0.14951818
6390,PAT_6684,picture,LM,FOM14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM14_TN.npy,6,0.094238095
6391,PAT_6684,picture,LM,FOM15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM15_TN.npy,6,0.1728116
6392,PAT_6684,picture,LM,FOM1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM1_TN.npy,9,-0.006268247
6393,PAT_6684,picture,LM,FOM2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM2_TN.npy,4,0.050315283
6394,PAT_6684,picture,LM,FOM3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM3_TN.npy,4,0.061508704
6395,PAT_6684,picture,LM,FOM4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM4_TN.npy,4,0.112751886
6396,PAT_6684,picture,LM,FOM5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM5_TN.npy,9,0.032239318
6397,PAT_6684,picture,LM,FOM8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM8_TN.npy,1,0.2008379
6398,PAT_6684,picture,LM,FOM9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FOM9_TN.npy,1,0.12594715
6399,PAT_6684,picture,LM,FPG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG11_TN.npy,9,-0.01657059
6400,PAT_6684,picture,LM,FPG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG12_TN.npy,9,-0.04062728
6401,PAT_6684,picture,LM,FPG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG1_TN.npy,4,0.1066682
6402,PAT_6684,picture,LM,FPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG2_TN.npy,4,0.070448615
6403,PAT_6684,picture,LM,FPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG3_TN.npy,4,0.072909
6404,PAT_6684,picture,LM,FPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG4_TN.npy,4,0.17050155
6405,PAT_6684,picture,LM,FPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG6_TN.npy,4,0.09873461
6406,PAT_6684,picture,LM,FPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_FPG7_TN.npy,4,0.1213649
6407,PAT_6684,picture,LM,HAG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG1_TN.npy,4,0.066295065
6408,PAT_6684,picture,LM,HAG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG2_TN.npy,4,0.0694263
6409,PAT_6684,picture,LM,HAG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG3_TN.npy,4,0.14947033
6410,PAT_6684,picture,LM,HAG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG4_TN.npy,4,0.09640575
6411,PAT_6684,picture,LM,HAG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG7_TN.npy,3,-0.14835276
6412,PAT_6684,picture,LM,HAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG8_TN.npy,3,-0.07433387
6413,PAT_6684,picture,LM,HAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HAG9_TN.npy,1,0.21580048
6414,PAT_6684,picture,LM,HPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG2_TN.npy,6,0.16514571
6415,PAT_6684,picture,LM,HPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG3_TN.npy,1,0.12976998
6416,PAT_6684,picture,LM,HPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG4_TN.npy,4,0.045318875
6417,PAT_6684,picture,LM,HPG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG5_TN.npy,4,0.12633005
6418,PAT_6684,picture,LM,HPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG6_TN.npy,4,0.1575037
6419,PAT_6684,picture,LM,HPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG7_TN.npy,4,0.15037619
6420,PAT_6684,picture,LM,HPG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG8_TN.npy,4,0.18030576
6421,PAT_6684,picture,LM,HPG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_HPG9_TN.npy,3,-0.14309713
6422,PAT_6684,picture,LM,IAG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG10_TN.npy,1,0.09653457
6423,PAT_6684,picture,LM,IAG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG11_TN.npy,1,0.1534563
6424,PAT_6684,picture,LM,IAG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG12_TN.npy,4,-0.055226624
6425,PAT_6684,picture,LM,IAG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG13_TN.npy,1,0.16608888
6426,PAT_6684,picture,LM,IAG16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG16_TN.npy,1,0.13077274
6427,PAT_6684,picture,LM,IAG17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG17_TN.npy,4,-0.017045198
6428,PAT_6684,picture,LM,IAG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG18_TN.npy,4,-0.008925979
6429,PAT_6684,picture,LM,IAG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG1_TN.npy,1,0.16802366
6430,PAT_6684,picture,LM,IAG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG2_TN.npy,1,0.07037226
6431,PAT_6684,picture,LM,IAG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG3_TN.npy,1,0.14289379
6432,PAT_6684,picture,LM,IAG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG5_TN.npy,1,0.12428865
6433,PAT_6684,picture,LM,IAG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG6_TN.npy,1,0.08166766
6434,PAT_6684,picture,LM,IAG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG7_TN.npy,4,-0.045674704
6435,PAT_6684,picture,LM,IAG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG8_TN.npy,1,0.09669827
6436,PAT_6684,picture,LM,IAG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6684\LM\ERSP_matrix\picture\PAT_6684_picture_WM_ERSP_IAG9_TN.npy,4,-0.027403327
