x,y,z,n_contacts,median_w0,p_global_w0,p_within_patient_w0,sig_fdr_w0,sig_maxstat_w0,median_w1,p_global_w1,p_within_patient_w1,sig_fdr_w1,sig_maxstat_w1,median_w2,p_global_w2,p_within_patient_w2,sig_fdr_w2,sig_maxstat_w2,median_w3,p_global_w3,p_within_patient_w3,sig_fdr_w3,sig_maxstat_w3,median_w4,p_global_w4,p_within_patient_w4,sig_fdr_w4,sig_maxstat_w4,median_w5,p_global_w5,p_within_patient_w5,sig_fdr_w5,sig_maxstat_w5,median_w6,p_global_w6,p_within_patient_w6,sig_fdr_w6,sig_maxstat_w6
40.0,-20.0,0.0,7,0.0728,0.7519,0.9968,False,False,0.5951,0.0001,0.0012,True,False,0.0004,0.9415,0.7347,False,False,0.1238,0.5188,0.4624,False,False,0.0996,0.5992,0.8597,False,False,0.0554,0.5951,0.7378,False,False,0.0,0.9754,0.8414,False,False
40.0,-20.0,2.0,8,0.1075,0.5518,0.9626,False,False,0.5312,0.0001,0.0003,True,False,0.0004,0.9721,0.7525,False,False,0.1197,0.5287,0.3898,False,False,0.1391,0.3785,0.7401,False,False,0.0559,0.6093,0.8029,False,False,0.0,0.9901,0.9341,False,False
40.0,-20.0,4.0,10,0.0208,0.9643,0.9714,False,False,0.5177,0.0001,0.0002,True,False,0.0004,0.9783,0.8749,False,False,0.09,0.7582,0.7852,False,False,0.1197,0.4762,0.6792,False,False,0.0559,0.6169,0.7302,False,False,0.0831,0.6739,0.56,False,False
40.0,-20.0,6.0,10,0.0208,0.9643,0.9714,False,False,0.5177,0.0001,0.0002,True,False,0.0004,0.9783,0.8749,False,False,0.09,0.7582,0.7852,False,False,0.1197,0.4762,0.6792,False,False,0.0559,0.6169,0.7302,False,False,0.0831,0.6739,0.56,False,False
40.0,-20.0,8.0,8,0.0208,0.9515,0.9386,False,False,0.5177,0.0001,0.0002,True,False,0.0004,0.9706,0.8707,False,False,0.0512,0.9043,0.876,False,False,0.0773,0.7055,0.7718,False,False,0.0296,0.7575,0.8454,False,False,0.1878,0.0832,0.1633,False,False
42.0,-22.0,0.0,8,0.1035,0.5827,0.9933,False,False,0.6288,0.0001,0.0003,True,False,0.0004,0.974,0.7959,False,False,0.1197,0.5286,0.3106,False,False,0.0914,0.6341,0.9094,False,False,0.0286,0.7666,0.8753,False,False,0.0,0.9934,0.938,False,False
42.0,-22.0,2.0,7,0.1342,0.3768,0.9007,False,False,0.5951,0.0001,0.0007,True,False,0.0004,0.9477,0.6633,False,False,0.1238,0.5156,0.41,False,False,0.0996,0.6017,0.9298,False,False,0.0554,0.591,0.822,False,False,0.0,0.9868,0.8922,False,False
42.0,-20.0,0.0,8,0.1035,0.5827,0.9933,False,False,0.6288,0.0001,0.0003,True,False,0.0004,0.974,0.7959,False,False,0.1197,0.5286,0.3106,False,False,0.0914,0.6341,0.9094,False,False,0.0286,0.7666,0.8753,False,False,0.0,0.9934,0.938,False,False
42.0,-20.0,2.0,7,0.1342,0.3768,0.9007,False,False,0.5951,0.0001,0.0007,True,False,0.0004,0.9477,0.6633,False,False,0.1238,0.5156,0.41,False,False,0.0996,0.6017,0.9298,False,False,0.0554,0.591,0.822,False,False,0.0,0.9868,0.8922,False,False
32.0,-24.0,4.0,5,0.0166,0.896,0.6754,False,False,0.521,0.001,0.0016,True,False,0.0002,0.9305,0.9171,False,False,0.0002,0.9553,0.8645,False,False,0.015,0.8629,0.7032,False,False,0.0028,0.7962,0.8488,False,False,0.3393,0.0185,0.1864,False,False
32.0,-24.0,6.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
32.0,-24.0,8.0,8,0.0262,0.94,0.6222,False,False,0.5177,0.0001,0.0001,True,False,0.0304,0.716,0.9039,False,False,0.0063,0.979,0.8614,False,False,0.0,0.9993,0.9193,False,False,0.0532,0.6266,0.5656,False,False,0.3247,0.0051,0.3161,False,False
32.0,-24.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
32.0,-22.0,4.0,5,0.0166,0.896,0.6754,False,False,0.521,0.001,0.0016,True,False,0.0002,0.9305,0.9171,False,False,0.0002,0.9553,0.8645,False,False,0.015,0.8629,0.7032,False,False,0.0028,0.7962,0.8488,False,False,0.3393,0.0185,0.1864,False,False
32.0,-22.0,6.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
32.0,-22.0,8.0,8,0.0262,0.94,0.6222,False,False,0.5177,0.0001,0.0001,True,False,0.0304,0.716,0.9039,False,False,0.0063,0.979,0.8614,False,False,0.0,0.9993,0.9193,False,False,0.0532,0.6266,0.5656,False,False,0.3247,0.0051,0.3161,False,False
32.0,-22.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
32.0,-20.0,4.0,5,0.0166,0.896,0.6754,False,False,0.521,0.001,0.0016,True,False,0.0002,0.9305,0.9171,False,False,0.0002,0.9553,0.8645,False,False,0.015,0.8629,0.7032,False,False,0.0028,0.7962,0.8488,False,False,0.3393,0.0185,0.1864,False,False
32.0,-20.0,6.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
32.0,-20.0,8.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
32.0,-20.0,10.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
34.0,-24.0,4.0,7,0.0808,0.6938,0.6641,False,False,0.5143,0.0003,0.0003,True,False,0.0004,0.9429,0.8274,False,False,0.038,0.9123,0.9365,False,False,0.1397,0.3763,0.6562,False,False,0.0554,0.5869,0.4245,False,False,0.2095,0.0613,0.1202,False,False
34.0,-24.0,6.0,9,0.0274,0.9343,0.819,False,False,0.5143,0.0002,0.0001,True,False,0.0005,0.953,0.9032,False,False,0.038,0.9323,0.8943,False,False,0.015,0.9248,0.8762,False,False,0.0554,0.5975,0.4123,False,False,0.3068,0.0064,0.1533,False,False
34.0,-24.0,8.0,9,0.0274,0.9357,0.7142,False,False,0.5143,0.0001,0.0001,True,False,0.0006,0.9455,0.9347,False,False,0.0125,0.9603,0.8713,False,False,0.0001,0.9979,0.9202,False,False,0.0564,0.5947,0.5347,False,False,0.3245,0.0045,0.2041,False,False
34.0,-24.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
34.0,-22.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
34.0,-20.0,10.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
36.0,-24.0,4.0,9,0.025,0.9357,0.8728,False,False,0.5143,0.0001,0.0002,True,False,0.0004,0.9557,0.8331,False,False,0.0643,0.8844,0.9562,False,False,0.0996,0.6124,0.7858,False,False,0.0564,0.5971,0.7272,False,False,0.1661,0.1159,0.1259,False,False
36.0,-24.0,6.0,11,0.025,0.9551,0.8272,False,False,0.5143,0.0001,0.0001,True,False,0.0005,0.9667,0.9005,False,False,0.0643,0.9057,0.91,False,False,0.015,0.9438,0.9254,False,False,0.0564,0.6005,0.6788,False,False,0.2095,0.0254,0.1623,False,False
36.0,-24.0,8.0,10,0.0262,0.9573,0.7478,False,False,0.4908,0.0001,0.0001,True,False,0.0111,0.8291,0.8192,False,False,0.0252,0.9687,0.9311,False,False,0.0002,0.9988,0.9382,False,False,0.08,0.4814,0.3237,False,False,0.3157,0.0033,0.1187,False,False
36.0,-24.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
36.0,-22.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
36.0,-20.0,10.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
38.0,-24.0,4.0,9,0.025,0.9357,0.8728,False,False,0.5143,0.0001,0.0002,True,False,0.0004,0.9557,0.8331,False,False,0.0643,0.8844,0.9562,False,False,0.0996,0.6124,0.7858,False,False,0.0564,0.5971,0.7272,False,False,0.1661,0.1159,0.1259,False,False
38.0,-24.0,6.0,11,0.025,0.9551,0.8272,False,False,0.5143,0.0001,0.0001,True,False,0.0005,0.9667,0.9005,False,False,0.0643,0.9057,0.91,False,False,0.015,0.9438,0.9254,False,False,0.0564,0.6005,0.6788,False,False,0.2095,0.0254,0.1623,False,False
38.0,-24.0,8.0,10,0.0262,0.9573,0.7478,False,False,0.4908,0.0001,0.0001,True,False,0.0111,0.8291,0.8192,False,False,0.0252,0.9687,0.9311,False,False,0.0002,0.9988,0.9382,False,False,0.08,0.4814,0.3237,False,False,0.3157,0.0033,0.1187,False,False
38.0,-24.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
38.0,-22.0,10.0,10,0.0208,0.9624,0.6419,False,False,0.4697,0.0001,0.0001,True,False,0.0643,0.539,0.838,False,False,0.0063,0.987,0.859,False,False,0.0,1.0,0.961,False,False,0.0395,0.7146,0.6648,False,False,0.3321,0.0019,0.3326,False,False
38.0,-20.0,10.0,7,0.0249,0.9107,0.5738,False,False,0.521,0.0003,0.0002,True,False,0.0005,0.9305,0.9545,False,False,0.0002,0.9729,0.8735,False,False,0.0001,0.9949,0.8594,False,False,0.0028,0.8356,0.8697,False,False,0.3245,0.0099,0.337,False,False
40.0,-24.0,2.0,7,0.1342,0.3803,0.6847,False,False,0.4673,0.0007,0.0008,True,False,0.0004,0.9404,0.6826,False,False,0.1156,0.5699,0.6579,False,False,0.0996,0.5982,0.8785,False,False,0.0564,0.5845,0.8171,False,False,0.0,0.9731,0.8459,False,False
40.0,-24.0,4.0,9,0.025,0.9357,0.8728,False,False,0.5143,0.0001,0.0002,True,False,0.0004,0.9557,0.8331,False,False,0.0643,0.8844,0.9562,False,False,0.0996,0.6124,0.7858,False,False,0.0564,0.5971,0.7272,False,False,0.1661,0.1159,0.1259,False,False
40.0,-24.0,6.0,9,0.025,0.9357,0.8728,False,False,0.5143,0.0001,0.0002,True,False,0.0004,0.9557,0.8331,False,False,0.0643,0.8844,0.9562,False,False,0.0996,0.6124,0.7858,False,False,0.0564,0.5971,0.7272,False,False,0.1661,0.1159,0.1259,False,False
40.0,-24.0,8.0,8,0.0413,0.8986,0.6901,False,False,0.4908,0.0003,0.0002,True,False,0.0005,0.9618,0.8851,False,False,0.0252,0.9588,0.9634,False,False,0.0077,0.9657,0.9088,False,False,0.0822,0.4753,0.4186,False,False,0.2672,0.0156,0.1311,False,False
40.0,-24.0,10.0,6,0.0372,0.8866,0.5919,False,False,0.5177,0.0002,0.0003,True,False,0.0004,0.9617,0.9652,False,False,0.0063,0.9713,0.8731,False,False,0.0075,0.9521,0.7967,False,False,0.0554,0.6194,0.616,False,False,0.3321,0.0117,0.1844,False,False
40.0,-22.0,10.0,6,0.0372,0.8866,0.5919,False,False,0.5177,0.0002,0.0003,True,False,0.0004,0.9617,0.9652,False,False,0.0063,0.9713,0.8731,False,False,0.0075,0.9521,0.7967,False,False,0.0554,0.6194,0.616,False,False,0.3321,0.0117,0.1844,False,False
40.0,-20.0,10.0,5,0.0166,0.896,0.6754,False,False,0.521,0.001,0.0016,True,False,0.0002,0.9305,0.9171,False,False,0.0002,0.9553,0.8645,False,False,0.015,0.8629,0.7032,False,False,0.0028,0.7962,0.8488,False,False,0.3393,0.0185,0.1864,False,False
40.0,-24.0,-2.0,4,0.1035,0.5606,0.9455,False,False,0.6495,0.0002,0.002,True,False,0.0004,0.9479,0.9112,False,False,0.105,0.5963,0.3783,False,False,0.0914,0.6264,0.7826,False,False,0.0277,0.7679,0.8409,False,False,0.0,0.9794,0.908,False,False
40.0,-24.0,0.0,6,0.1035,0.5707,0.9358,False,False,0.5312,0.0001,0.0008,True,False,0.0005,0.9578,0.7548,False,False,0.1328,0.4265,0.4533,False,False,0.0914,0.6154,0.8857,False,False,0.0559,0.6209,0.72,False,False,0.0,0.9782,0.8463,False,False
40.0,-22.0,-2.0,4,0.1035,0.5606,0.9455,False,False,0.6495,0.0002,0.002,True,False,0.0004,0.9479,0.9112,False,False,0.105,0.5963,0.3783,False,False,0.0914,0.6264,0.7826,False,False,0.0277,0.7679,0.8409,False,False,0.0,0.9794,0.908,False,False
40.0,-20.0,-2.0,4,0.1035,0.5606,0.9455,False,False,0.6495,0.0002,0.002,True,False,0.0004,0.9479,0.9112,False,False,0.105,0.5963,0.3783,False,False,0.0914,0.6264,0.7826,False,False,0.0277,0.7679,0.8409,False,False,0.0,0.9794,0.908,False,False
42.0,-24.0,-2.0,4,0.1035,0.5606,0.9455,False,False,0.6495,0.0002,0.002,True,False,0.0004,0.9479,0.9112,False,False,0.105,0.5963,0.3783,False,False,0.0914,0.6264,0.7826,False,False,0.0277,0.7679,0.8409,False,False,0.0,0.9794,0.908,False,False
42.0,-24.0,0.0,6,0.1035,0.5707,0.9358,False,False,0.5312,0.0001,0.0008,True,False,0.0005,0.9578,0.7548,False,False,0.1328,0.4265,0.4533,False,False,0.0914,0.6154,0.8857,False,False,0.0559,0.6209,0.72,False,False,0.0,0.9782,0.8463,False,False
42.0,-22.0,-2.0,5,0.1342,0.3925,0.9163,False,False,0.7038,0.0002,0.0005,True,False,0.0004,0.9142,0.8356,False,False,0.0517,0.8526,0.7637,False,False,0.0832,0.6417,0.7656,False,False,0.0018,0.8126,0.8169,False,False,0.0,0.9747,0.8715,False,False
42.0,-20.0,-2.0,5,0.1342,0.3925,0.9163,False,False,0.7038,0.0002,0.0005,True,False,0.0004,0.9142,0.8356,False,False,0.0517,0.8526,0.7637,False,False,0.0832,0.6417,0.7656,False,False,0.0018,0.8126,0.8169,False,False,0.0,0.9747,0.8715,False,False
44.0,-24.0,0.0,4,0.0489,0.8306,0.9611,False,False,0.6495,0.0001,0.002,True,False,0.011,0.8156,0.6625,False,False,0.0837,0.7237,0.5871,False,False,0.0602,0.7557,0.7231,False,False,0.0732,0.5573,0.9161,False,False,0.0667,0.7069,0.6389,False,False
44.0,-22.0,-6.0,4,0.1111,0.5147,0.991,False,False,0.7097,0.0001,0.001,True,False,0.0189,0.7768,0.6637,False,False,0.0496,0.8674,0.5119,False,False,0.0449,0.822,0.7673,False,False,0.0,0.9602,0.9312,False,False,0.0661,0.7049,0.4401,False,False
44.0,-22.0,-4.0,4,0.1111,0.5147,0.991,False,False,0.7097,0.0001,0.001,True,False,0.0189,0.7768,0.6637,False,False,0.0496,0.8674,0.5119,False,False,0.0449,0.822,0.7673,False,False,0.0,0.9602,0.9312,False,False,0.0661,0.7049,0.4401,False,False
44.0,-22.0,-2.0,4,0.1035,0.5541,0.9673,False,False,0.7097,0.0001,0.0005,True,False,0.0002,0.957,0.9497,False,False,0.0496,0.8634,0.557,False,False,0.0679,0.7217,0.7572,False,False,0.0009,0.9017,0.957,False,False,0.0,0.9884,0.9696,False,False
44.0,-22.0,0.0,5,0.0728,0.7165,0.9528,False,False,0.7038,0.0001,0.0005,True,False,0.0004,0.9079,0.8118,False,False,0.0517,0.8592,0.7547,False,False,0.0526,0.719,0.8026,False,False,0.0018,0.8099,0.9467,False,False,0.0,0.9731,0.9676,False,False
44.0,-22.0,2.0,4,0.0796,0.6866,0.9348,False,False,0.6554,0.0002,0.0014,True,False,0.0002,0.9559,0.8392,False,False,0.0837,0.7175,0.4687,False,False,0.0679,0.7235,0.8447,False,False,0.0742,0.5517,0.9444,False,False,0.0,0.9879,0.9859,False,False
44.0,-20.0,-2.0,5,0.1342,0.3939,0.9681,False,False,0.7038,0.0001,0.0019,True,False,0.0001,0.9615,0.9263,False,False,0.0475,0.8612,0.5636,False,False,0.0764,0.658,0.7069,False,False,0.0,0.9202,0.9595,False,False,0.0,0.9797,0.9773,False,False
44.0,-20.0,0.0,6,0.1035,0.5637,0.9687,False,False,0.693,0.0001,0.0004,True,False,0.0002,0.9698,0.904,False,False,0.0496,0.8901,0.6914,False,False,0.0645,0.7458,0.8255,False,False,0.0009,0.9171,0.9841,False,False,0.0,0.9938,0.9901,False,False
44.0,-18.0,-2.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
44.0,-18.0,0.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
44.0,-16.0,-6.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
44.0,-16.0,-4.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
44.0,-16.0,-2.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
44.0,-16.0,0.0,4,0.1583,0.2648,0.9622,False,False,0.7097,0.0001,0.0023,True,False,0.0,0.9844,0.9462,False,False,0.0312,0.9232,0.6147,False,False,0.0645,0.7369,0.8478,False,False,0.0,0.9646,0.958,False,False,0.0,0.988,0.9647,False,False
28.0,-22.0,-18.0,4,0.4305,0.0014,0.0001,True,False,0.1633,0.1636,0.0865,False,False,0.0,0.9999,1.0,False,False,0.0559,0.8394,0.9938,False,False,0.1745,0.2901,0.097,False,False,0.0,0.9999,0.9912,False,False,0.0,0.9983,0.9858,False,False
28.0,-22.0,-16.0,4,0.4305,0.0014,0.0001,True,False,0.1633,0.1636,0.0865,False,False,0.0,0.9999,1.0,False,False,0.0559,0.8394,0.9938,False,False,0.1745,0.2901,0.097,False,False,0.0,0.9999,0.9912,False,False,0.0,0.9983,0.9858,False,False
28.0,-20.0,-24.0,6,0.3662,0.0022,0.0001,True,False,0.0695,0.5122,0.7469,False,False,0.0,0.9999,1.0,False,False,0.171,0.1937,0.2571,False,False,0.0674,0.723,0.2526,False,False,0.0,0.9997,0.9996,False,False,0.0,0.9922,0.9831,False,False
28.0,-20.0,-22.0,7,0.3947,0.0013,0.0001,True,False,0.0853,0.3688,0.6528,False,False,0.0,1.0,1.0,False,False,0.1228,0.5124,0.5998,False,False,0.0883,0.6404,0.2551,False,False,0.0,0.9998,0.9994,False,False,0.0,0.9943,0.9858,False,False
28.0,-20.0,-20.0,7,0.3947,0.0013,0.0001,True,False,0.0853,0.3688,0.6528,False,False,0.0,1.0,1.0,False,False,0.1228,0.5124,0.5998,False,False,0.0883,0.6404,0.2551,False,False,0.0,0.9998,0.9994,False,False,0.0,0.9943,0.9858,False,False
28.0,-20.0,-18.0,7,0.3947,0.0013,0.0001,True,False,0.0853,0.3688,0.6528,False,False,0.0,1.0,1.0,False,False,0.1228,0.5124,0.5998,False,False,0.0883,0.6404,0.2551,False,False,0.0,0.9998,0.9994,False,False,0.0,0.9943,0.9858,False,False
28.0,-20.0,-16.0,4,0.4305,0.0014,0.0001,True,False,0.1633,0.1636,0.0865,False,False,0.0,0.9999,1.0,False,False,0.0559,0.8394,0.9938,False,False,0.1745,0.2901,0.097,False,False,0.0,0.9999,0.9912,False,False,0.0,0.9983,0.9858,False,False
28.0,-18.0,-24.0,7,0.36,0.0023,0.0001,True,False,0.0538,0.6315,0.7093,False,False,0.0,0.9999,1.0,False,False,0.1228,0.5134,0.7584,False,False,0.0883,0.6374,0.2268,False,False,0.0,0.9996,0.9996,False,False,0.0,0.9843,0.9803,False,False
28.0,-18.0,-22.0,9,0.36,0.0007,0.0001,True,False,0.0853,0.3544,0.7393,False,False,0.0,1.0,1.0,False,False,0.1117,0.593,0.7275,False,False,0.0883,0.6589,0.2273,False,False,0.0,0.9998,0.9998,False,False,0.0,0.9925,0.9937,False,False
28.0,-18.0,-20.0,9,0.36,0.0007,0.0001,True,False,0.0853,0.3544,0.7393,False,False,0.0,1.0,1.0,False,False,0.1117,0.593,0.7275,False,False,0.0883,0.6589,0.2273,False,False,0.0,0.9998,0.9998,False,False,0.0,0.9925,0.9937,False,False
28.0,-18.0,-18.0,8,0.3662,0.0004,0.0001,True,False,0.1189,0.1806,0.6958,False,False,0.0,1.0,1.0,False,False,0.1173,0.5365,0.5606,False,False,0.0674,0.7387,0.2745,False,False,0.0,0.9999,0.9998,False,False,0.0,0.9955,0.9946,False,False
28.0,-16.0,-24.0,7,0.36,0.0023,0.0001,True,False,0.0538,0.6315,0.7093,False,False,0.0,0.9999,1.0,False,False,0.1228,0.5134,0.7584,False,False,0.0883,0.6374,0.2268,False,False,0.0,0.9996,0.9996,False,False,0.0,0.9843,0.9803,False,False
28.0,-16.0,-22.0,9,0.36,0.0007,0.0001,True,False,0.0853,0.3544,0.7393,False,False,0.0,1.0,1.0,False,False,0.1117,0.593,0.7275,False,False,0.0883,0.6589,0.2273,False,False,0.0,0.9998,0.9998,False,False,0.0,0.9925,0.9937,False,False
28.0,-16.0,-20.0,9,0.36,0.0007,0.0001,True,False,0.0853,0.3544,0.7393,False,False,0.0,1.0,1.0,False,False,0.1117,0.593,0.7275,False,False,0.0883,0.6589,0.2273,False,False,0.0,0.9998,0.9998,False,False,0.0,0.9925,0.9937,False,False
28.0,-16.0,-18.0,8,0.3662,0.0004,0.0001,True,False,0.1189,0.1806,0.6958,False,False,0.0,1.0,1.0,False,False,0.1173,0.5365,0.5606,False,False,0.0674,0.7387,0.2745,False,False,0.0,0.9999,0.9998,False,False,0.0,0.9955,0.9946,False,False
28.0,-14.0,-24.0,7,0.36,0.0018,0.0001,True,False,0.0538,0.6298,0.7092,False,False,0.0,0.9998,1.0,False,False,0.1741,0.1767,0.3287,False,False,0.0883,0.6427,0.2268,False,False,0.0,0.9999,0.9999,False,False,0.0,0.993,0.9901,False,False
30.0,-20.0,-24.0,9,0.3376,0.0011,0.0001,True,False,0.0853,0.3537,0.5874,False,False,0.0,1.0,1.0,False,False,0.2192,0.0345,0.0813,False,False,0.0883,0.6606,0.3003,False,False,0.0,1.0,0.9992,False,False,0.0,0.9971,0.9856,False,False
30.0,-18.0,-24.0,11,0.3376,0.0003,0.0001,True,False,0.079,0.4028,0.5276,False,False,0.0537,0.5975,0.8767,False,False,0.151,0.2482,0.528,False,False,0.0883,0.6721,0.3483,False,False,0.0,1.0,1.0,False,False,0.0,0.9949,0.9939,False,False
30.0,-16.0,-24.0,11,0.3376,0.0003,0.0001,True,False,0.079,0.4028,0.5276,False,False,0.0537,0.5975,0.8767,False,False,0.151,0.2482,0.528,False,False,0.0883,0.6721,0.3483,False,False,0.0,1.0,1.0,False,False,0.0,0.9949,0.9939,False,False
30.0,-14.0,-24.0,10,0.2625,0.0038,0.0002,True,False,0.0501,0.6877,0.6316,False,False,0.0268,0.75,0.8546,False,False,0.1817,0.0941,0.2504,False,False,0.0674,0.7565,0.4603,False,False,0.0,1.0,1.0,False,False,0.0,0.9972,0.9988,False,False
32.0,-20.0,-24.0,9,0.3376,0.0011,0.0001,True,False,0.0853,0.3537,0.5874,False,False,0.0,1.0,1.0,False,False,0.2192,0.0345,0.0813,False,False,0.0883,0.6606,0.3003,False,False,0.0,1.0,0.9992,False,False,0.0,0.9971,0.9856,False,False
32.0,-18.0,-24.0,11,0.319,0.0005,0.0002,True,False,0.079,0.4064,0.5262,False,False,0.0147,0.7782,0.9377,False,False,0.151,0.2469,0.5208,False,False,0.0465,0.8272,0.5017,False,False,0.0,1.0,1.0,False,False,0.0,0.9951,0.9938,False,False
32.0,-16.0,-24.0,12,0.2532,0.0031,0.0004,True,False,0.0821,0.3755,0.6267,False,False,0.0089,0.869,0.9394,False,False,0.1753,0.0996,0.2064,False,False,0.0674,0.7712,0.5463,False,False,0.0,1.0,1.0,False,False,0.0,0.9985,0.9957,False,False
46.0,2.0,-38.0,16,0.149,0.1779,0.3507,False,False,0.1053,0.1606,0.8076,False,False,0.1433,0.1273,0.4258,False,False,0.181,0.0557,0.0241,False,False,0.037,0.9268,0.2573,False,False,0.1501,0.1083,0.0001,True,False,0.0552,0.8907,0.5816,False,False
46.0,2.0,-36.0,16,0.149,0.1779,0.3507,False,False,0.1053,0.1606,0.8076,False,False,0.1433,0.1273,0.4258,False,False,0.181,0.0557,0.0241,False,False,0.037,0.9268,0.2573,False,False,0.1501,0.1083,0.0001,True,False,0.0552,0.8907,0.5816,False,False
-34.0,22.0,6.0,4,0.1416,0.346,0.0837,False,False,0.0692,0.5305,0.6338,False,False,0.7116,0.0001,0.0001,True,False,0.0368,0.9069,0.721,False,False,0.0002,0.9879,0.9994,False,False,0.0,0.9884,0.9769,False,False,0.0386,0.8403,0.9321,False,False
