sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
1219,3,0,6,4,1,4,3,3,4,9,3,14,12,11,18,6
1220,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1221,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,12
1222,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1223,1,3,0,1,7,0,2,1,11,8,10,12,1,0,5,5
1224,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1225,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1226,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1227,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1228,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1229,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1230,1,3,0,1,7,0,2,1,11,8,10,15,1,9,0,12
1231,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1232,1,3,0,5,7,0,2,1,8,8,0,12,6,0,5,5
1233,1,3,0,5,3,6,2,1,8,0,0,12,6,0,5,5
1234,1,3,0,5,3,6,2,7,8,0,0,12,6,0,5,5
1235,1,3,0,5,3,6,2,7,8,0,0,12,6,0,5,5
1236,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1237,3,2,4,1,7,0,7,6,12,6,11,15,10,5,9,1
1238,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1239,1,3,0,1,7,0,2,1,11,8,10,12,1,0,5,5
1240,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1241,1,3,0,5,3,6,2,7,8,0,0,12,6,0,5,5
1242,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1243,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1244,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1245,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,12
1246,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1247,1,3,0,1,7,0,2,1,11,8,0,12,6,9,5,5
1248,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1249,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1250,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1251,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1252,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1253,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1254,3,2,4,1,4,9,7,6,12,6,11,15,10,5,9,1
1255,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1256,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1257,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1258,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1259,4,1,5,6,2,5,4,2,6,7,8,2,2,4,3,14
1260,4,1,5,6,2,5,4,2,6,1,14,9,2,4,3,14
1261,4,1,5,6,2,5,4,2,6,1,14,9,2,4,3,14
1262,4,1,5,6,2,5,4,2,6,1,14,6,2,4,3,14
1263,4,1,5,6,2,7,1,0,7,1,14,6,11,4,12,9
1264,4,1,5,6,2,7,1,8,7,1,14,6,11,4,12,9
1265,0,0,6,4,1,4,3,3,4,9,3,14,12,12,18,15
1266,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1267,4,1,5,6,2,7,1,8,7,1,14,6,11,4,12,9
1268,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1269,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1270,3,2,1,7,4,7,0,0,2,4,9,3,0,12,1,3
1271,4,1,5,6,2,5,4,2,6,7,8,2,2,4,3,14
1272,4,1,5,6,2,5,4,2,6,7,14,9,2,14,3,14
1273,4,1,5,6,2,5,4,2,6,7,14,2,2,4,3,14
1274,4,1,5,6,2,7,4,2,6,1,14,6,2,4,3,14
1275,4,1,5,6,2,7,0,0,2,4,5,6,14,4,12,2
1276,4,4,1,2,5,1,10,5,9,2,4,1,7,15,17,19
1277,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1278,4,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1279,4,1,5,6,2,5,4,2,6,1,14,6,2,4,3,14
1280,4,1,5,6,2,5,4,2,6,1,14,9,2,14,3,14
1281,4,1,5,6,2,5,4,2,6,1,14,9,2,14,3,14
1282,4,1,5,6,2,5,4,2,6,1,14,9,2,14,3,14
1283,4,1,5,6,2,7,1,0,7,1,14,6,11,4,3,14
1284,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1285,4,1,1,2,2,7,1,0,7,1,5,6,11,4,12,9
1286,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1287,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1288,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1289,1,3,0,1,7,0,2,1,11,8,10,15,1,9,0,1
1290,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1291,1,3,0,5,7,0,2,1,11,8,10,12,1,0,0,5
1292,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1293,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1294,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1295,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1296,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1297,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1298,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1299,1,3,0,5,3,6,2,7,11,0,10,12,1,0,0,5
1300,1,3,0,5,3,6,9,7,0,0,10,12,15,0,15,5
1301,1,3,0,5,3,6,9,7,0,0,10,12,15,0,15,5
1302,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1303,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1304,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1305,1,3,0,1,7,0,2,1,11,8,0,12,1,9,0,6
1306,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1307,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1308,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1309,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1310,1,3,0,1,7,0,2,1,11,8,0,12,6,9,5,5
1311,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1312,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1313,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1314,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1315,1,3,0,5,3,6,9,7,0,0,0,12,15,0,5,5
1316,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,5
1317,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1318,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1319,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1320,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1321,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1322,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1323,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1324,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1325,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1326,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1327,3,2,4,7,4,9,0,6,12,6,9,7,14,5,1,2
1328,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1329,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1330,3,2,4,1,7,0,7,1,12,8,11,15,10,9,9,1
1331,1,3,0,1,7,0,2,1,11,8,10,12,1,0,0,5
1332,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1333,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1334,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1335,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1336,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1337,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1338,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1339,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,5
1340,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1341,1,3,4,1,7,0,2,1,11,8,11,15,10,9,9,1
1342,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1343,1,3,0,1,7,0,2,1,11,8,10,12,1,0,0,5
1344,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1345,1,3,0,5,7,0,2,1,11,8,10,12,1,0,0,5
1346,1,3,0,5,3,6,2,7,11,0,10,12,1,0,0,5
1347,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1348,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1349,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1350,3,2,4,1,7,0,7,1,12,8,11,15,10,9,9,1
1351,3,2,4,1,7,9,7,6,12,6,11,15,10,5,9,1
1352,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1353,1,3,0,1,7,0,2,1,11,8,10,12,1,0,0,5
1354,1,3,0,5,3,6,9,7,0,0,6,12,15,0,15,5
1355,1,3,0,5,3,6,9,7,0,0,10,12,15,0,15,5
1356,1,3,0,5,3,6,9,7,0,0,10,12,15,0,15,5
1357,1,3,0,1,7,0,2,1,11,8,10,12,1,0,0,5
1358,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1359,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1360,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1361,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
1362,0,0,1,2,8,1,10,5,9,2,3,3,0,12,2,3
1363,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1364,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1365,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1366,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1367,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1368,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1369,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1370,1,3,0,5,3,6,9,7,0,0,0,12,15,0,15,5
1371,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1372,1,3,0,1,7,0,2,1,8,8,0,12,6,9,5,5
1373,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1374,3,2,4,1,4,9,7,6,12,6,11,15,10,5,9,1
1375,1,3,0,5,7,0,2,1,8,8,0,12,6,0,5,5
1376,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1377,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1378,1,3,0,1,7,0,2,1,8,8,0,12,6,0,5,5
1379,1,3,0,5,3,6,9,7,8,0,0,12,6,0,5,5
1380,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1381,1,3,0,5,7,0,2,1,11,8,10,5,1,0,0,5
1382,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1383,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,4
1384,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1385,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1386,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1387,1,3,0,5,3,6,9,7,0,0,6,0,15,16,15,4
1388,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1389,4,1,5,6,2,7,0,0,2,4,9,6,14,4,12,2
1390,4,1,5,6,2,7,1,8,7,1,14,9,11,4,4,9
1391,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1392,4,2,4,7,4,7,0,0,2,4,9,6,14,1,1,2
1393,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1394,4,1,5,7,2,7,0,0,2,4,5,6,14,4,12,2
1395,4,1,5,6,2,7,1,0,2,1,5,6,11,4,12,9
1396,4,1,5,6,2,7,1,8,7,1,5,6,11,4,12,9
1397,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1398,4,1,5,6,2,7,0,0,2,4,5,6,14,4,12,2
1399,3,2,4,7,4,9,0,0,2,4,9,7,14,1,1,2
1400,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1401,4,1,5,6,2,5,1,8,7,13,2,9,11,14,4,9
1402,4,1,5,6,5,5,1,8,7,13,2,9,11,14,17,8
1403,4,1,5,6,2,5,1,8,7,1,5,9,11,14,4,9
1404,3,2,1,2,8,1,0,0,2,4,1,7,5,1,1,3
1405,1,3,0,1,7,0,2,1,11,8,10,15,1,9,0,12
1406,0,0,6,4,1,4,3,3,4,9,3,14,12,11,16,6
1407,4,2,1,2,8,7,0,0,2,4,5,6,14,1,1,2
1408,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
1409,4,1,5,6,2,5,4,2,6,7,8,2,2,3,3,14
1410,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1411,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1412,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1413,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1414,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1415,3,2,4,7,4,9,7,6,12,6,9,7,10,5,9,1
1416,1,3,6,1,7,0,2,1,8,8,0,14,6,11,5,6
1417,4,1,5,6,2,5,4,2,6,7,8,2,2,3,3,14
1418,4,4,1,2,8,7,0,0,2,4,5,6,5,1,2,19
1419,3,2,1,7,8,7,0,0,2,4,9,7,5,1,1,3
1420,3,2,4,7,4,7,0,0,2,4,9,7,14,1,1,2
1421,0,0,2,0,0,3,6,9,1,5,7,10,9,2,10,18
1422,3,2,4,7,4,9,7,6,12,6,11,7,10,5,9,1
1423,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,0
1424,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1425,0,4,2,0,5,8,5,10,5,12,4,13,13,7,17,8
1426,0,4,1,2,8,1,10,5,9,2,1,3,5,13,16,3
1427,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,3
1428,3,2,4,1,7,0,7,6,12,6,11,15,10,11,9,6
1429,4,1,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1430,4,4,1,2,8,7,0,0,2,2,5,1,5,15,2,19
1431,1,3,0,5,3,6,9,7,8,0,0,0,6,0,5,4
1432,4,2,4,7,4,7,0,0,2,4,5,6,14,1,1,2
1433,1,3,0,1,7,0,2,1,11,8,11,15,1,9,0,12
1434,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,12
1435,1,3,0,5,3,6,9,7,0,0,6,0,15,0,15,5
1436,3,2,4,7,4,7,0,0,2,4,9,7,0,12,1,2
1437,4,1,1,2,8,7,0,0,2,4,5,6,0,4,12,2
1438,0,0,2,0,0,3,6,9,1,5,7,10,9,2,10,18
1439,0,4,1,2,8,7,10,0,2,2,5,1,0,12,2,3
1440,3,2,1,7,4,7,0,0,2,4,9,3,0,12,1,3
1441,3,2,1,2,8,7,0,0,2,4,5,7,0,12,1,3
1442,4,4,1,2,8,7,0,0,2,4,5,6,0,12,2,19
1443,0,4,1,2,8,7,10,0,2,2,5,1,0,12,2,3
1444,0,4,1,2,8,7,10,0,2,2,5,1,0,12,2,3
1445,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1446,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1447,0,4,1,2,8,7,0,0,2,2,5,1,0,12,2,3
1448,0,4,1,2,8,7,10,0,2,2,5,1,0,12,2,3
1449,0,4,1,2,8,7,10,0,9,2,5,1,0,12,2,19
1450,0,4,1,2,8,1,10,5,9,2,5,1,7,15,2,19
1451,0,4,1,2,8,1,10,5,9,2,5,1,7,15,2,19
1452,4,1,5,6,2,5,4,2,6,7,8,2,2,3,3,14
1453,4,1,1,2,8,7,1,8,7,1,5,6,11,4,12,19
1454,4,1,5,6,2,7,1,8,7,1,5,6,11,4,12,9
1455,4,1,1,2,2,7,1,0,2,4,5,6,11,4,12,19
1456,4,1,1,2,8,7,0,0,2,4,5,6,0,4,12,2
1457,3,2,4,7,4,4,3,3,4,9,3,3,0,12,1,3
1458,0,4,1,2,8,1,10,5,9,2,5,1,7,15,2,19
1459,4,4,1,2,8,7,10,0,2,2,5,1,0,15,2,19
1460,1,3,0,1,7,0,2,1,11,8,10,12,1,9,0,5
1461,3,2,4,7,4,9,4,2,6,7,8,2,2,3,3,11
1462,3,2,4,7,4,9,4,2,6,7,8,2,2,3,3,11
1463,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1464,3,2,4,1,7,0,7,1,11,8,11,15,10,9,9,1
1465,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1466,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1467,0,0,6,4,1,4,3,3,4,9,7,14,9,11,18,6
1468,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1469,3,2,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1470,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1471,1,0,6,4,1,4,3,3,8,9,0,14,6,11,18,6
1472,0,4,2,0,0,1,10,5,9,2,1,1,7,15,8,0
1473,0,4,2,0,0,3,6,9,1,5,7,10,7,2,8,0
1474,0,0,2,0,0,3,6,9,1,5,7,10,9,2,8,10
1475,3,2,1,2,8,7,0,0,2,4,9,7,0,1,1,3
1476,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1477,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1478,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1479,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,0
1480,3,2,1,2,8,7,0,0,2,4,5,7,14,1,1,2
1481,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,3
1482,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,3
1483,0,0,6,4,8,1,10,5,9,2,1,3,12,13,16,15
1484,3,2,4,7,4,9,0,6,12,6,9,7,0,12,1,3
1485,4,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1486,4,4,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1487,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1488,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1489,0,0,2,0,0,3,6,9,1,5,7,10,9,2,8,0
1490,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
1491,0,0,6,4,1,4,3,3,4,9,7,14,9,11,18,6
1492,0,4,1,2,8,1,10,5,9,2,1,1,0,12,2,3
1493,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,19
1494,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
1495,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,3
1496,0,4,1,2,8,1,10,5,9,2,1,1,7,15,2,0
1497,0,4,1,2,8,1,10,5,9,2,1,1,7,15,8,0
1498,0,4,2,0,0,1,10,5,9,2,1,1,7,15,8,0
1499,0,4,2,0,0,3,6,9,1,5,7,10,9,2,8,0
1500,4,4,1,2,8,7,10,0,9,2,5,1,5,15,2,19
1501,4,4,1,2,8,1,10,0,9,4,5,6,5,1,2,19
1502,4,4,1,2,8,1,10,5,9,4,5,6,5,1,2,19
1503,4,4,1,2,8,1,10,0,9,4,5,6,5,1,2,19
1504,4,4,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1505,4,1,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1506,4,1,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1507,4,1,5,6,2,7,1,8,7,1,5,6,11,4,12,9
1508,4,1,5,6,2,7,1,0,2,4,5,6,11,1,12,9
1509,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1510,4,4,1,2,8,7,0,0,2,4,5,6,5,1,12,19
1511,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1512,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1513,0,4,1,2,8,1,10,5,9,4,1,3,5,1,2,3
1514,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1515,1,3,0,1,7,0,2,1,11,8,10,5,1,9,0,12
1516,4,1,5,6,2,7,1,8,7,1,14,6,11,4,12,9
1517,4,4,1,2,8,1,10,5,9,2,5,1,5,15,2,19
1518,0,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1519,4,4,1,2,8,1,10,5,9,2,1,1,5,15,2,19
1520,3,2,4,7,4,9,7,6,12,6,9,7,14,5,1,2
1521,3,2,4,7,4,9,0,6,12,6,9,7,14,5,1,2
1522,4,1,5,6,2,5,4,2,6,1,14,9,11,14,4,9
1523,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1524,4,1,5,6,2,5,1,8,7,1,14,9,11,4,4,9
1525,3,2,6,7,1,4,0,0,2,4,3,3,0,12,16,3
1526,0,0,6,4,1,4,3,3,4,9,3,3,0,12,16,3
1527,4,1,5,6,2,5,4,2,6,7,14,2,2,3,3,14
1528,4,1,5,6,2,5,1,2,6,1,14,9,11,4,4,9
1529,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1530,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1531,4,1,5,6,2,5,4,2,6,7,8,2,2,3,3,9
1532,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1533,4,1,5,7,2,7,0,0,2,4,9,6,14,1,1,2
1534,4,1,5,6,2,5,1,8,7,1,14,9,11,14,4,9
1535,4,1,5,6,2,7,0,0,2,1,5,6,11,4,12,9
1536,3,2,4,7,4,9,7,6,12,6,11,15,10,5,9,1
1537,3,2,4,1,7,9,7,6,12,6,11,15,10,5,9,1
