band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
-1,70.0,150.0,HG 70-150Hz,198,hg,0.0025929350774066637,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,199,hg,0.0025565865189258945,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,200,hg,0.0023765662077924617,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,201,hg,0.0024319535922983247,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,202,hg,0.002135083728509468,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,203,hg,0.002009955404579581,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,204,hg,0.001562913533914501,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,205,hg,0.0016303686320147267,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,206,hg,0.0015383789891326113,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,207,hg,0.0015295844624319923,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,208,hg,0.0015517425691318832,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,209,hg,0.0011950675396332356,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,210,hg,0.0016076093945166636,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,211,hg,0.0014321301407003244,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,212,hg,0.0017546156270309603,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,213,hg,0.0017710264315031117,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,214,hg,0.002509732331132735,-0.00045351473922909945,0.00022675736961454973,0.0
-1,70.0,150.0,HG 70-150Hz,215,hg,0.0026313196121787387,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,216,hg,0.003112011999872421,-0.0005102040816327369,0.0001700680272109123,0.0
-1,70.0,150.0,HG 70-150Hz,217,hg,0.003568773864347388,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,218,hg,0.002061813080723111,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,219,hg,0.0019466776368113716,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,220,hg,0.0018783120855279222,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,221,hg,0.002136520911973491,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,222,hg,0.003192934102625194,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,223,hg,0.002639984176346754,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,224,hg,0.0032410599462553667,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,225,hg,0.002534349101906881,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,226,hg,0.0018271487609533763,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,227,hg,0.0022528764675108066,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,228,hg,0.002168720687675789,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,229,hg,0.002540112327820769,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,230,hg,0.0021622731548489736,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,231,hg,0.002243854307982739,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,232,hg,0.0024301296513928846,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,233,hg,0.0018168172285645207,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,234,hg,0.002126764017365092,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,235,hg,0.0023271127069797847,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,236,hg,0.0025279775181336105,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,237,hg,0.002498319574662664,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,238,hg,0.0033209922174321765,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,239,hg,0.0039013638775052604,4.450378282153666e-05,0.00013351134846460998,4.450378282153666e-05
-1,70.0,150.0,HG 70-150Hz,240,hg,0.0029941930175990924,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,241,hg,0.003643842134995823,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,242,hg,0.003853781889598863,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,243,hg,0.0025091962185082063,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,244,hg,0.0035831513824496307,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,245,hg,0.0019356776322308603,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,246,hg,0.0019510267836265567,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,247,hg,0.002373542905273668,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,248,hg,0.002095774098498995,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,249,hg,0.0026696765368007945,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,250,hg,0.0023192723703952577,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,251,hg,0.002668827403075494,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,252,hg,0.0026851017798920633,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,253,hg,0.00307477236730948,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,254,hg,0.005725835642223496,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,255,hg,0.005593605561099477,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,256,hg,0.004177802149709343,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,257,hg,0.0028395389712288902,-5.668934240363743e-05,0.0001700680272109123,0.0
-1,70.0,150.0,HG 70-150Hz,258,hg,0.0019968583740574107,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,259,hg,0.0016081392742249992,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,260,hg,0.0017168403843659732,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,261,hg,0.0017884730178837776,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,262,hg,0.0020132149540353973,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,263,hg,0.0027520540823296365,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,264,hg,0.003579996854142896,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,265,hg,0.0033743813276981066,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,266,hg,0.0027955068878980772,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,267,hg,0.00254021362171002,0.0,0.0,0.0
-1,70.0,150.0,HG 70-150Hz,268,hg,0.0027774557631140544,0.0,0.0,0.0
