k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,16,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,4,8,4,16,4,4,4,4,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,16,25,25
2,5,5,5,5,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,10,25,25,25
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,0,0,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,0,7,7,7,0,0,7,0,0,0,0,7,0,7,7,7,0,7,7,0,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,4,0,7,7
1,1,1,7,0,0,0,1,1,1,14,14,10,14,14,14,14,14,14,14,14,14,15,10,6,6
2,2,4,7,0,5,0,5,1,1,14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,0,0,7,0,0,7,7,7,7,14,14,14,0,14,0,7,14,7,7,7,7,0,7,7,7
0,0,0,0,7,0,7,7,7,7,7,7,14,0,7,0,7,7,7,7,7,7,0,7,14,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,0,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,0,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,7,0,7,1,5,2,5,13,10,7,7,15,7,20,20,20,20,20,20,20,4,20,29
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,3,0,10,4,4,4,4,0,4,0
2,5,5,5,5,5,5,5,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,0,0,7,0,5,5,5,2,5,14,10,5,7,15,7,20,20,20,20,20,20,20,4,20,29
2,1,1,7,0,5,5,5,5,5,2,10,5,7,15,5,20,20,5,5,5,5,5,5,5,29
1,1,1,7,0,0,3,1,1,1,14,14,3,3,14,14,14,14,3,1,1,3,3,1,1,1
0,0,0,0,7,7,7,4,2,5,7,10,7,7,15,7,20,20,20,20,20,20,20,4,20,29
2,2,0,5,2,5,5,5,2,5,5,10,5,7,15,7,20,20,20,20,20,20,20,4,20,5
2,2,2,6,1,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,3,3,3,3,5,3,5,5,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,7,0,0,3,1,1,1,14,14,14,14,14,14,14,3,3,3,3,3,3,3,5,3
2,3,3,7,0,0,0,5,1,1,14,14,5,5,14,5,14,14,5,5,5,5,5,5,5,5
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
3,3,3,7,0,0,3,1,1,1,14,14,3,14,14,14,14,14,14,14,14,14,3,1,1,1
3,1,1,7,0,0,3,1,1,1,14,14,3,3,14,14,14,3,3,3,3,3,3,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
3,3,3,3,3,3,3,3,3,3,3,13,3,3,13,13,3,21,22,22,22,22,22,22,18,18
3,5,3,3,3,3,3,3,3,9,3,13,3,9,18,13,18,18,22,22,22,22,22,22,18,18
3,5,3,3,3,3,3,4,3,13,3,13,3,9,13,13,18,18,22,22,22,22,22,22,18,18
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,21,21,21,21,21,21,28,28
4,5,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,28,28
2,3,5,5,5,5,5,8,8,8,8,8,3,3,8,8,8,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
2,3,5,5,5,5,5,8,8,8,8,8,3,3,8,8,8,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,6,1,8,9,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,18,18,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
0,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
0,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,12,12,12,12,12,12,12
0,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,19,19,19,12,12,12,12,2,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,12,2,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,12,2,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,12,2,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
0,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
4,4,4,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,19,19,19,19,19,19,19
0,0,0,0,7,2,7,2,12,12,12,12,12,12,12,0,7,7,19,7,7,7,19,7,7,7
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,19,19,19,19,12,12,12,12,12,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,2,12
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
0,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,0,0,4,6,6,6,6,6,4,13,7,6,6,6,0,6,6,4,23,23,23,25,7,0,4
0,0,0,0,7,7,7,6,7,7,4,7,0,0,7,0,7,4,4,23,23,7,25,7,7,7
4,0,6,1,8,9,9,9,9,13,13,2,13,13,0,13,0,0,0,0,0,0,25,22,0,4
0,2,2,2,2,7,2,5,5,2,2,7,10,5,5,0,7,5,5,0,5,5,0,5,5,5
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,13,7,7,0,0,0,0,25,0,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,25,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,25,7,7,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,7,7,7,4,7,7,7,7,0,0,7,10,7,7,10,4,4,4,4,0,4,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,10,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,7,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,7,7,7,4,7,7,7,7,0,0,7,10,7,7,10,4,4,4,4,0,4,0
0,0,0,0,7,7,7,4,7,7,7,7,0,0,7,10,7,7,10,4,4,4,4,0,4,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,8,0,0,0,8,16,16,0,8,0,0,8,8,8,8,8,16,8,8
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,3,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,0,0,7,7,7,3,7,7,7,7,7,3,7,0,7,3,3,3,3,3,3,3,3,3
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
3,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,3,3,3,7,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,4,3,10,3,3,3,3,3,10,3,3,10,4,4,4,4,3,4,0
3,3,3,3,3,3,3,4,3,10,3,15,3,3,3,10,3,3,3,4,4,3,3,3,3,3
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,0,7,7,7
4,2,2,2,2,5,2,5,2,13,13,13,13,7,15,7,20,20,20,20,20,20,20,4,20,20
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
0,0,0,0,7,7,7,7,2,5,13,13,13,7,15,7,20,20,20,20,20,20,20,4,20,20
3,3,3,3,3,3,3,7,2,13,13,13,13,13,13,13,13,13,13,13,13,20,20,4,20,20
3,3,3,3,3,3,3,3,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20
3,3,3,3,3,3,3,3,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,0,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,3,3,3,3,0,13,3,13,13,13,13,13,13,0,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,0,0,0,7,7,7,4,2,5,7,10,7,7,15,7,20,20,20,20,20,20,20,4,20,20
0,0,0,0,7,7,7,7,7,7,7,13,0,0,13,13,13,7,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13
0,0,0,0,7,7,7,4,2,5,13,10,7,7,15,7,20,20,20,20,20,20,20,4,20,20
0,0,0,0,7,7,7,4,2,5,13,10,13,7,15,7,20,20,20,20,20,20,20,4,20,20
0,0,0,0,7,7,3,7,2,5,13,13,13,7,15,7,20,20,20,20,20,20,20,4,20,20
3,3,3,3,3,3,3,3,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,4,4,6,6,6,6,6,13,13,13,13,13,13,13,13,13,13,13,13,13,25,13,13,13
4,4,4,4,6,6,6,6,6,13,13,6,13,13,6,6,6,6,4,13,13,25,25,25,25,25
3,3,3,3,3,3,3,3,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,13,0,0,7,0,13,13,0,0,13,13
2,5,1,7,0,0,0,1,1,1,14,14,14,14,9,9,9,9,9,9,9,9,9,9,9,9
2,5,1,7,0,0,5,1,1,1,14,14,14,14,9,9,9,9,9,9,9,9,9,9,9,9
2,5,5,5,5,8,5,8,11,8,11,8,11,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,0,0,0,0,0,10,16,9,9,9,9,9,9,9,9,9,9,9,9
2,5,5,5,5,0,5,1,1,1,14,14,14,14,9,9,9,9,9,9,9,9,9,9,25,25
3,5,5,5,5,8,5,4,8,13,13,13,16,13,13,13,13,13,13,13,13,13,13,13,13,13
0,2,2,2,2,7,2,5,2,5,13,10,13,7,15,7,20,20,20,20,20,20,20,4,20,20
3,3,3,3,3,3,3,3,3,13,3,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
0,2,2,0,7,7,7,5,2,5,13,10,13,7,15,7,20,20,20,20,20,20,20,4,20,20
3,3,3,3,3,3,3,5,2,13,13,13,13,13,13,13,13,13,20,20,20,20,20,4,20,20
