k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
2,2,2,7,4,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,0,0,7,0,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,0,0,7,2,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,0,0,0,2,7,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,0,0,0,2,2,2,2,2,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,8,8,10,10,10,4,4,10,4,10,10,8,8,8,15,15,14,15,14,15,10,10
4,4,4,3,8,3,3,3,10,4,4,10,4,10,10,10,10,15,15,15,14,15,14,15,10,10
4,4,4,3,8,3,3,3,3,3,3,10,3,10,10,10,10,15,3,15,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,0,3,10,3,10,10,10,10,15,3,15,3,3,3,3,3,3
3,3,4,3,8,3,3,3,3,3,3,0,3,0,0,8,8,8,3,8,3,3,3,3,3,3
4,4,4,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,6,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,3,3,22
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
4,4,4,6,6,3,3,3,3,3,3,10,3,10,10,10,10,15,3,15,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,8,8,10,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,28,28
1,1,1,1,1,3,8,6,6,3,3,10,8,14,10,10,10,15,21,15,21,25,3,25,3,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,24,14
1,1,1,1,4,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,2,2,2,1,1,1,8,2,7,7,7,7,7,22,7,7,26,24,24,7
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,1,1,1,1,5,1,0,14,7,5,5,21,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,4,1,1,1,1,1,13,1,13,13,13,13,13,1,22,22,22,22,22,24,24,24
1,1,1,7,4,4,4,4,1,1,13,1,13,13,13,13,13,13,22,22,22,22,22,24,24,24
3,3,3,3,3,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,3,0,0,0,0,0,0,15,15,17,17,17,17,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,2,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,2,2,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,22,22,22,24,24,24
4,4,6,6,6,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,6,6,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,22,22,22,24,24,24
1,1,1,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,22,22,22,24,24,24
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,0,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,2,2,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,22,22,7,24,24,24
2,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,22,22,22,24,24,24
2,2,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,2,2,7,4,4,4,4,4,13,13,13,13,13,13,13,13,7,22,22,22,22,22,24,24,24
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,3,3,22,3,3,3
1,1,1,1,1,4,4,4,4,13,5,13,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,3,1,1,3,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
2,2,2,2,4,1,1,1,1,1,2,2,2,1,2,2,2,2,22,22,22,22,22,24,24,24
0,1,1,1,1,5,5,5,1,5,8,5,5,8,5,19,19,19,19,19,22,22,19,19,19,19
1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,1,22,22,22,22,22,24,24,24
2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,14,1,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,6,6,6,3,3,3,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,13,13,13,6,13,6,6,6,6,6,6
3,3,4,3,3,3,3,3,3,4,3,10,3,3,3,3,13,13,13,13,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,13,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,22,22,13,13,22,13,13,13
1,1,1,1,1,1,1,1,1,13,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
3,3,4,3,8,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,3,8,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,3,8,3,3,3,3,4,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,6,6,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,3,4,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,4,4,4,4,13,13,13,8,0,7,13,13,13,13,13,13,13,13,13,13,13
2,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,4,3,8,8,10,10,12,4,4,10,4,10,10,10,10,15,12,15,14,12,14,12,28,28
3,3,3,3,3,0,0,0,0,0,0,0,15,0,0,8,8,8,8,8,8,8,8,8,8,8
3,3,3,3,0,5,5,7,7,4,7,0,7,0,0,8,8,8,8,8,8,8,8,8,8,8
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,7,4,4,3,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,24,24,13,22,22,22
3,3,3,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,0,24,24,13,22,22,22
2,0,0,4,2,8,10,10,10,10,10,14,14,2,14,14,19,19,19,23,19,19,23,19,19,13
4,4,6,6,8,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,6,6,6,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,4,4,3,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,8,5,1,0,5,8,5,5,5,21,5,21,5,5,25,5,5
1,1,1,1,1,1,1,1,1,3,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,3,3,3,3,3,5,3,0,5,8,5,5,5,3,5,3,5,5,3,5,3
1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,3,25,25,14
1,1,1,1,1,1,8,8,8,8,5,8,8,14,7,7,7,21,21,14,21,22,22,25,24,14
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,3,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,4,3,8,3,3,3,10,4,13,0,13,0,0,13,13,13,13,13,13,13,13,13,13,13
3,3,4,7,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,4,1,8,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,4,6,8,3,3,3,3,3,3,3,3,10,10,10,10,15,3,15,3,3,3,3,3,3
4,4,4,3,8,3,3,3,3,3,3,3,3,3,3,10,10,15,3,15,3,3,3,3,3,3
1,1,1,1,1,3,3,3,3,3,5,3,0,5,8,5,5,5,3,5,3,5,3,5,5,3
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
4,4,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,5,22,22,5,24,5,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,5,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,22,22,22,22,24,24,24
1,1,1,1,1,1,1,1,1,1,5,1,0,5,8,5,5,5,22,22,22,22,22,24,24,24
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,29
2,2,2,2,7,9,9,9,9,2,2,2,2,9,2,2,2,2,2,2,2,2,7,7,7,2
0,5,4,5,8,8,10,10,9,9,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,2,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,2,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,2,1,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
4,4,4,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
3,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
4,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,9,9,9,9,29
3,3,4,3,3,9,9,9,9,9,9,9,9,9,9,3,3,3,9,3,9,3,9,9,9,29
3,3,4,3,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
3,3,4,3,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
3,3,4,3,7,3,3,3,3,3,3,3,3,3,3,9,9,9,3,9,3,3,3,3,3,3
3,3,4,3,3,3,3,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,9,29
1,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,8,3,3,3,3,9,9,9,9,10,10,10,10,15,9,15,9,9,9,9,9,28
4,4,1,1,8,9,9,9,9,9,9,10,9,10,10,10,10,15,9,15,9,9,9,9,9,29
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,3
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17
0,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,3
1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,9,9,9,3
